origin_date,horizon_days,target_date,calendar_block_6m,es_arm_a_rc1,es_arm_b_equal,es_arm_c_precision,es_sens_c25,rel_es_improvement_precision,rel_es_improvement_equal,crps_arm_a_rc1,crps_arm_b_equal,crps_arm_c_precision,crps_sens_c25,rel_crps_improvement_precision,crps_rest_rc1,crps_rest_precision,n_eff_rc1,n_eff_precision
2020-04-29,14,2020-05-13,2020_H1,0.39905191636703163,0.4019270659798537,0.3958089637914626,0.39673498011176966,0.008126643282640756,-0.007204951273000897,0.10751557624023432,0.10833857117919127,0.10658613854935894,0.10685168809500609,0.008644679435086013,0.03457905051359196,0.034198497905989764,6.661848119147055,6.8965554528174335
2020-04-29,28,2020-05-27,2020_H1,0.6317789925754933,0.6334989343784363,0.6298507225244061,0.63040005787392,0.0030521275220413164,-0.0027223789064772853,0.16441431270511864,0.1649719744470004,0.1637878738494588,0.16396655528080079,0.0038101236160829996,0.1263888554340777,0.12679586668136983,6.661848119147055,6.8965554528174335
2020-04-29,56,2020-06-24,2020_H1,1.0351364434970365,1.035940177803278,1.034243178349941,1.0344967985268911,0.000862944351642838,-0.0007764525259358025,0.2606054499014451,0.2609782655110985,0.26018226563848534,0.26030319804035684,0.001623850395760215,0.06512497297272428,0.06498353151322271,6.661848119147055,6.8965554528174335
2020-04-29,84,2020-07-22,2020_H1,1.6346085237532102,1.6349530938836847,1.6342258228284465,1.634334459323492,0.00023412390135159206,-0.00021079672928863978,0.39343154462048713,0.3937294085741223,0.393097150944562,0.3931922387347837,0.0008499411917966598,0.06391767188079683,0.06378922952408753,6.661848119147055,6.8965554528174335
2020-04-29,112,2020-08-19,2020_H1,2.468816888679574,2.4688897258672506,2.4687350027607815,2.4687583631326366,3.316808110305814e-05,-2.950287160250559e-05,0.5773458269365206,0.5775787058432937,0.577082717705158,0.5771573100434753,0.00045572206308085747,0.07014367382840067,0.06992914709251702,6.661848119147055,6.8965554528174335
2020-05-06,7,2020-05-13,2020_H1,0.3265058326817041,0.32937962337470983,0.32301600468832703,0.3239788345438457,0.010688409345443838,-0.008801651931919027,0.08766452118266847,0.08851174808381189,0.0866352568169828,0.08691975269071595,0.01174094550224004,0.06232343061225769,0.06223664060216036,7.3621914700957705,7.630319420168059
2020-05-06,14,2020-05-20,2020_H1,0.4943187849446097,0.49614257185684296,0.49212727004450507,0.4927293181101594,0.004433404043809857,-0.0036894954587607777,0.127765205691208,0.128356468834597,0.12705263460297977,0.1272481794552659,0.0055771920404559736,0.13538143738807912,0.1357856393899636,7.3621914700957705,7.630319420168059
2020-05-06,28,2020-06-03,2020_H1,0.6416628811824037,0.6432194943584773,0.6397869474975548,0.6403029313258468,0.0029235502627049646,-0.0024259049755304307,0.17366902540834245,0.17412231862266597,0.17313672187900614,0.1732817682029817,0.003065045871505989,0.06671795668717911,0.06657497759438896,7.3621914700957705,7.630319420168059
2020-05-06,56,2020-07-01,2020_H1,1.1099565067465165,1.1107143951735845,1.1090452818661127,1.1092956878804396,0.0008209554832690727,-0.0006828091213137173,0.27293586818719967,0.2732846331785957,0.27250661353989325,0.27262484793216624,0.0015727308036040395,0.12474413744175505,0.12489362164992594,7.3621914700957705,7.630319420168059
2020-05-06,84,2020-07-29,2020_H1,1.8472172414641395,1.8471974298530385,1.8472464483856035,1.8472378257387287,-1.581130838778339e-05,1.0725111619941778e-05,0.43781515499214096,0.4380134933988469,0.4375781627478486,0.43764301676133543,0.0005413066258444382,0.0635413634162025,0.06339925058211943,7.3621914700957705,7.630319420168059
2020-05-06,112,2020-08-26,2020_H1,2.468722557228426,2.468620005587467,2.4688492501737094,2.468814060790729,-5.131923184817472e-05,4.154036696384105e-05,0.5844682225692427,0.5846211160806583,0.5842852657583313,0.5843359835016396,0.00031303123736505683,0.19787121926816212,0.19814506427056272,7.3621914700957705,7.630319420168059
2020-05-13,7,2020-05-20,2020_H1,0.34341314574133064,0.3469016848883333,0.33992997451985874,0.34095155019706125,0.01014280106823731,-0.010158432169135192,0.09499944782727945,0.0959918815158676,0.09400526234386125,0.09429610327213328,0.010465171178949934,0.062281867983014494,0.06221406558454104,7.4234999675010584,7.697438158560692
2020-05-13,14,2020-05-27,2020_H1,0.42366362745458785,0.4264416231231063,0.42089838265155755,0.42170851993121083,0.006526981840863158,-0.0065570785134633994,0.11239689131422924,0.11320412622692297,0.11159340622426689,0.11182837736189587,0.0071486415733335315,0.13356353095978235,0.13401021156331894,7.4234999675010584,7.697438158560692
2020-05-13,28,2020-06-10,2020_H1,0.6599612387571874,0.6617302151390612,0.6582088771647545,0.6587213752249352,0.002655249262415529,-0.002680424664340975,0.17694706866221682,0.17746583929641802,0.1764283934428939,0.176581299382843,0.0029312450511008036,0.05760847412008717,0.057480309029087254,7.4234999675010584,7.697438158560692
2020-05-13,56,2020-07-08,2020_H1,1.319916990367828,1.32027066119224,1.319575303746783,1.319674329370622,0.00025886978009869913,-0.00026794929301825676,0.3218597368709434,0.3222326681919072,0.3214898868128179,0.32159820012313434,0.0011491032140927685,0.13179582164136014,0.13193089811207517,7.4234999675010584,7.697438158560692
2020-05-13,84,2020-08-05,2020_H1,2.0786095198692736,2.0787856996879865,2.0784331349351572,2.078484928217529,8.485717612195234e-05,-8.475849698026256e-05,0.4983239701146189,0.49856224189718357,0.4980839567669893,0.4981545090489293,0.00048164118530033784,0.19708700569761686,0.1974415031496518,7.4234999675010584,7.697438158560692
2020-05-13,112,2020-09-02,2020_H1,2.6675780820715436,2.667291723347315,2.667865976628737,2.667781333161142,-0.00010792357274497824,0.00010734783216024059,0.6270685896377229,0.6272480504422276,0.6268954170612207,0.6269461407954271,0.00027616209672108876,0.05124120416417133,0.050869498796464685,7.4234999675010584,7.697438158560692
2020-05-20,7,2020-05-27,2020_H1,0.3089844865300262,0.30409884939636156,0.30591313907608664,0.3068416007816339,0.00994013482175614,0.01581191725361869,0.08380663904148612,0.08239815122791153,0.08291953405985349,0.08318693754532785,0.010585139695120092,0.06417715841211064,0.06414274396107804,6.934709186811647,7.1253410069331515
2020-05-20,14,2020-06-03,2020_H1,0.41820224939836226,0.4147792547783875,0.41604643584084555,0.41669673211785485,0.0051549544762566945,0.008185022019606946,0.11378664480426537,0.11277684869491428,0.11315075984859821,0.11334263189124824,0.005588397098455646,0.0624723216127234,0.06242778279872148,6.934709186811647,7.1253410069331515
2020-05-20,28,2020-06-17,2020_H1,0.7499118720968445,0.748712238817359,0.7491527579373798,0.7493804668012414,0.0010122711583991184,0.0015996990101398822,0.1931554044155669,0.1926777070254297,0.19285376593081985,0.19294449606579508,0.0015616362672311085,0.03376818079104091,0.033513294292075585,6.934709186811647,7.1253410069331515
2020-05-20,56,2020-07-15,2020_H1,1.5224182877943444,1.5222203645790022,1.5222924040935004,1.5223299339896266,8.268667149707297e-05,0.00013000580519098026,0.36903591814600134,0.3686361774583886,0.3687846627787618,0.3688601052091809,0.0006808425816701084,0.06247938432663622,0.06236736853820961,6.934709186811647,7.1253410069331515
2020-05-20,84,2020-08-12,2020_H1,2.2443426899338075,2.244875348163102,2.2446771361426934,2.2445758868265293,-0.00014901744300722662,-0.00023733373325001902,0.5348321300932853,0.5347220892740188,0.5347630613938539,0.5347841989656542,0.0001291408940211122,0.06677417699665433,0.06664300713981716,6.934709186811647,7.1253410069331515
2020-05-20,112,2020-09-09,2020_H1,2.8902568930426233,2.8911681773750106,2.8908294792441023,2.8906562842913677,-0.00019810910333169704,-0.00031529527170436804,0.6790779131067978,0.6789664034086322,0.6790082492133791,0.6790295040428567,0.00010258600975542848,0.06787595435276705,0.0677623346838401,6.934709186811647,7.1253410069331515
2020-05-27,7,2020-06-03,2020_H1,0.37587017331900807,0.3789946489417654,0.37299442251903037,0.3738880180067179,0.007650915140683434,-0.008312645813759487,0.09792223505453906,0.09888196731747068,0.09702934435582355,0.09730623526574608,0.009118365182516538,0.1351788113138005,0.13575127669719356,7.515846206233553,7.802136899604864
2020-05-27,14,2020-06-10,2020_H1,0.511265659101396,0.5132019183903875,0.5095044617138378,0.5100495252043903,0.0034447793553232043,-0.0037871882347715884,0.13325428548570395,0.13387291024054276,0.13269826420271563,0.132869974788206,0.0041726334050845165,0.060199442853875226,0.060219750405306596,7.515846206233553,7.802136899604864
2020-05-27,28,2020-06-24,2020_H1,0.9440722315021115,0.9442083608932619,0.9439717810930037,0.9440004151545207,0.00010640119024362246,-0.0001441938303108222,0.2316542821787416,0.23191269943443454,0.23141509245258174,0.23148951731493528,0.0010325288352550262,0.06050484425903527,0.060465591874603555,7.515846206233553,7.802136899604864
2020-05-27,56,2020-07-22,2020_H1,1.567504888387176,1.5672526364922728,1.5677498244363304,1.5676723831934853,-0.00015625855521658895,0.00016092574688098368,0.3771644666680757,0.3774008819345195,0.37695628913754453,0.3770193889060261,0.0005519542505427949,0.058213411072265187,0.05812751139067379,7.515846206233553,7.802136899604864
2020-05-27,84,2020-08-19,2020_H1,2.3985792917675,2.398318273377563,2.398820110866032,2.3987452225188823,-0.00010040072444486494,0.00010882208098480344,0.5676157300204903,0.5678023380712476,0.567440682451396,0.5674947219566688,0.0003083909762119109,0.06049843635037,0.060427220580281174,7.515846206233553,7.802136899604864
2020-05-27,112,2020-09-16,2020_H1,3.055685418623063,3.0556409311478694,3.055721886652226,3.055711033992876,-1.1934484139261009e-05,1.4558918572686168e-05,0.7178243189963402,0.7180385738408127,0.7176203664788404,0.7176837730605523,0.0002841259512982143,0.2040828634583945,0.20445288061234287,7.515846206233553,7.802136899604864
2020-06-03,7,2020-06-10,2020_H1,0.3455049474537244,0.343328062807597,0.34134366917984704,0.3426172326575396,0.012044048296688143,0.006300588926932756,0.09258798223611002,0.09195573512786927,0.09138162261116889,0.09174977006513418,0.01302933270394396,0.06050524683238431,0.06046558589823357,6.928235484488281,7.224189825582305
2020-06-03,14,2020-06-17,2020_H1,0.49975954910609466,0.4984935940791553,0.4973478146024095,0.49808225375210025,0.004825789738283034,0.0025331282397780238,0.1314343169814318,0.13104864676686462,0.13070401881502774,0.13092471817589604,0.005556373580175559,0.060396043209470646,0.060293350572245025,6.928235484488281,7.224189825582305
2020-06-03,28,2020-07-01,2020_H1,0.8790714288696082,0.878681106792959,0.8783332849707444,0.8785556360519076,0.0008396859170056467,0.00044401633795692057,0.22156639899466615,0.22133156862717568,0.2211153238030515,0.22125377116599645,0.002035846561849492,0.05980331759990304,0.05962714176884504,6.928235484488281,7.224189825582305
2020-06-03,56,2020-07-29,2020_H1,1.6279545798366246,1.6279450341418957,1.627938560232885,1.6279424718729498,9.840325975890716e-06,5.863612441720084e-06,0.40577840116444486,0.4056688307508397,0.405567386887409,0.40563235683487925,0.0005200234325688836,0.047141108130923856,0.04673273821427408,6.928235484488281,7.224189825582305
2020-06-03,84,2020-08-26,2020_H1,2.3809504049982118,2.3810304810734912,2.3811034187317657,2.381056615930186,-6.426582142689964e-05,-3.3631979528590594e-05,0.5799681577094085,0.5798667578808648,0.5797719232151095,0.579832798429865,0.0003383539107974187,0.1322075647165998,0.1324372861150839,6.928235484488281,7.224189825582305
2020-06-03,112,2020-09-23,2020_H1,2.893002531339801,2.893145163569778,2.8932743070954308,2.8931915215317052,-9.394245344948933e-05,-4.930249055489928e-05,0.6993395129351666,0.6992594991679462,0.6991838033802619,0.6992325116302169,0.0002226523055321378,0.06514207942884578,0.06484690301390941,6.928235484488281,7.224189825582305
2020-06-10,7,2020-06-17,2020_H1,0.3548529939064111,0.34594382963182746,0.3517320163687495,0.3527030354030506,0.008795128098833888,0.025106634092351383,0.09835329111218484,0.0957505075697464,0.09743887566430268,0.09772306884456985,0.009297253173146518,0.030038555953184498,0.029699043051053142,6.94435611800447,7.1712961045539005
2020-06-10,14,2020-06-24,2020_H1,0.5438548215889185,0.5400445116012029,0.5424927192407285,0.5429134200090487,0.0025045330005726706,0.007006116037701827,0.14400630908675013,0.1427523763721176,0.14355828580185329,0.1436968591543206,0.0031111365032413713,0.032307675415360004,0.03199622068636118,6.94435611800447,7.1712961045539005
2020-06-10,28,2020-07-08,2020_H1,0.9115238636358958,0.9109243885038112,0.911293351756447,0.9113627124398327,0.00025288628048563886,0.0006576625758248269,0.23250214362373173,0.2318091547072389,0.23226126460173277,0.2323345773148299,0.0010360292522239387,0.06115864501761163,0.06106665012681113,6.94435611800447,7.1712961045539005
2020-06-10,56,2020-08-05,2020_H1,1.7008689720666281,1.7015939389550359,1.701118414033435,1.7010402807736904,-0.00014665560422552192,-0.0004262332374297264,0.42562192268098537,0.4255777982026596,0.4255946878536061,0.4256016741746699,6.398830964277306e-05,0.13155798260688345,0.131750214814667,6.94435611800447,7.1712961045539005
2020-06-10,84,2020-09-02,2020_H1,2.308009632835083,2.309671074359004,2.3085871512811176,2.3084069598501977,-0.0002502235856463781,-0.0007198590076420228,0.566530963344273,0.5665542649441315,0.5665400448136455,0.5665380124204338,-1.602996122029877e-05,0.06454444280438604,0.06442424950537853,6.94435611800447,7.1712961045539005
2020-06-10,112,2020-09-30,2020_H1,2.6478536901154475,2.6493920530372916,2.6483890723629417,2.648222102712414,-0.0002021948000725573,-0.0005809848661906613,0.6478662406359353,0.6477254970047771,0.6478163485816637,0.6478316388117992,7.700980718283038e-05,0.06916962368539872,0.06910033169932858,6.94435611800447,7.1712961045539005
2020-06-17,7,2020-06-24,2020_H1,0.3778233256220763,0.36932476141455506,0.37590339792111893,0.3764957655499458,0.005081548890069928,0.022493487382041853,0.10080670590956964,0.09838104186493038,0.10025602130670803,0.10042580231841364,0.005462777479859371,0.030630516791726,0.030389770184815187,7.0699316160702965,7.229852632745052
2020-06-17,14,2020-07-01,2020_H1,0.5050099959634481,0.49942982305513917,0.5037373791921325,0.5041293009075837,0.0025199833300086536,0.011049628626980302,0.13164496454700825,0.12985951650774258,0.13124456255082256,0.13136826647919714,0.0030415291428994022,0.03210104646086451,0.03188135327362153,7.0699316160702965,7.229852632745052
2020-06-17,28,2020-07-15,2020_H1,0.8303589010256918,0.829325095281241,0.8301042481741514,0.8301815388868501,0.0003066780535811719,0.0012450107335199036,0.2110503564365688,0.2103331262509494,0.21088170719719268,0.21093359160907404,0.0007990947858304637,0.056602767333035,0.05656518377702138,7.0699316160702965,7.229852632745052
2020-06-17,56,2020-08-12,2020_H1,1.6483790648036343,1.64975862853609,1.6486817531166444,1.6485878185592369,-0.00018362785567543408,-0.0008369214108042357,0.4038302877901482,0.40359506484909213,0.4037751240063449,0.4037918782087276,0.0001366014027950655,0.06574824582019013,0.06567923678322231,7.0699316160702965,7.229852632745052
2020-06-17,84,2020-09-09,2020_H1,2.243685089556388,2.2446377827591926,2.2438969107298674,2.243831351460479,-9.440771098652748e-05,-0.00042461092567724825,0.5459386211508223,0.5455453690383896,0.5458504038986397,0.5458776231407121,0.0001615882239593067,0.06706536841946711,0.06696756164113471,7.0699316160702965,7.229852632745052
2020-06-17,112,2020-10-07,2020_H1,2.6526704324783363,2.652541050367999,2.6526431866955953,2.6526517077837353,1.0271077178476535e-05,4.877428750790501e-05,0.645042760370407,0.6446341506771763,0.6449521980276965,0.6449801528385367,0.00014039742521631846,0.12973380580315166,0.12979812018428058,7.0699316160702965,7.229852632745052
2020-06-24,7,2020-07-01,2020_H1,0.32975978630553937,0.33055365697846373,0.32975978630553937,0.32975978630553937,0.0,-0.0024074211164996184,0.09016315326538392,0.09040019553399055,0.09016315326538392,0.09016315326538392,0.0,0.030359870481853332,0.030359870481853332,8.0,8.0
2020-06-24,14,2020-07-08,2020_H1,0.4909056851501107,0.4913262325008705,0.4909056851501107,0.4909056851501107,0.0,-0.0008566764726532086,0.12866147086445226,0.12880077520656322,0.12866147086445226,0.12866147086445226,0.0,0.056826101444647184,0.056826101444647184,8.0,8.0
2020-06-24,28,2020-07-22,2020_H1,0.7977040898382368,0.7978824126118222,0.7977040898382368,0.7977040898382368,0.0,-0.00022354501607430374,0.20079800246278523,0.20088416401115508,0.20079800246278523,0.20079800246278523,0.0,0.03218620887564139,0.03218620887564139,8.0,8.0
2020-06-24,56,2020-08-19,2020_H1,1.6163253733180063,1.6162687264537656,1.6163253733180063,1.6163253733180063,0.0,3.5046696151522634e-05,0.39707416406998286,0.3971078853182195,0.39707416406998286,0.39707416406998286,0.0,0.03825415297507126,0.03825415297507126,8.0,8.0
2020-06-24,84,2020-09-16,2020_H1,2.1748786130021855,2.1748749953073494,2.1748786130021855,2.1748786130021855,0.0,1.6634008052295585e-06,0.533205024296312,0.5332441604393547,0.533205024296312,0.533205024296312,0.0,0.12639138291177088,0.12639138291177088,8.0,8.0
2020-06-24,112,2020-10-14,2020_H1,2.5137666581735134,2.513733598653427,2.5137666581735134,2.5137666581735134,0.0,1.315138777056803e-05,0.6431335099435841,0.6431492716596519,0.6431335099435841,0.6431335099435841,0.0,0.047545885171458996,0.047545885171458996,8.0,8.0
2020-07-01,7,2020-07-08,2020_H2,0.3471360779136333,0.3471360779136333,0.3471360779136333,0.3471360779136333,0.0,0.0,0.09567261466945787,0.09567261466945787,0.09567261466945787,0.09567261466945787,0.0,0.06204011498150026,0.06204011498150026,8.0,8.0
2020-07-01,14,2020-07-15,2020_H2,0.4663070689860821,0.4663070689860821,0.4663070689860821,0.4663070689860821,0.0,0.0,0.12189642711362433,0.12189642711362433,0.12189642711362433,0.12189642711362433,0.0,0.06136510929439107,0.06136510929439107,8.0,8.0
2020-07-01,28,2020-07-29,2020_H2,0.8064585337167716,0.8064585337167716,0.8064585337167716,0.8064585337167716,0.0,0.0,0.20855965056560877,0.20855965056560877,0.20855965056560877,0.20855965056560877,0.0,0.06236467061804504,0.06236467061804504,8.0,8.0
2020-07-01,56,2020-08-26,2020_H2,1.5566413362420517,1.5566413362420517,1.5566413362420517,1.5566413362420517,0.0,0.0,0.39413972066690833,0.39413972066690833,0.39413972066690833,0.39413972066690833,0.0,0.06273780931167164,0.06273780931167164,8.0,8.0
2020-07-01,84,2020-09-23,2020_H2,2.0324474789297367,2.0324474789297367,2.0324474789297367,2.0324474789297367,0.0,0.0,0.5104766093419073,0.5104766093419073,0.5104766093419073,0.5104766093419073,0.0,0.04471891603729963,0.04471891603729963,8.0,8.0
2020-07-01,112,2020-10-21,2020_H2,2.2260599985356753,2.2260599985356753,2.2260599985356753,2.2260599985356753,0.0,0.0,0.5794177143943844,0.5794177143943844,0.5794177143943844,0.5794177143943844,0.0,0.07468369861594679,0.07468369861594679,8.0,8.0
2020-07-08,7,2020-07-15,2020_H2,0.29553828427368567,0.29635311186365054,0.29260394817260527,0.293422102432106,0.009928785058395471,-0.0027570965703052363,0.08103179450880876,0.08126149035824681,0.08020105721142304,0.08043335617289062,0.01025199185605371,0.026689609723072563,0.0264088850527759,7.766543309685462,8.0
2020-07-08,14,2020-07-22,2020_H2,0.42095498950340327,0.42154962296821075,0.4188214992122401,0.4194151078063717,0.005068214760157668,-0.0014125820565969891,0.11053087735870534,0.11071750176881454,0.10986427706935747,0.11005013123528087,0.006030896571865196,0.058733438114557085,0.058824794464710534,7.766543309685462,8.0
2020-07-08,28,2020-08-05,2020_H2,0.8336152940078152,0.8337465850067305,0.8331532006186115,0.8332803530810595,0.0005543245097892049,-0.000157495909514898,0.22021352855611326,0.220271441469868,0.2200081456001436,0.22006539296403055,0.0009326536717172408,0.06008596923180594,0.06002896143641673,7.766543309685462,8.0
2020-07-08,56,2020-09-02,2020_H2,1.5199561948550102,1.5200050121970563,1.519783081946565,1.5198309296162802,0.00011389335365796652,-3.211759800140107e-05,0.37340906349358116,0.37344403010631094,0.3732862100929074,0.3733194589037282,0.0003290048707558008,0.1302632516382924,0.13047838563683103,7.766543309685462,8.0
2020-07-08,84,2020-09-30,2020_H2,1.8331851951335478,1.8331489496904294,1.8333183276726621,1.8332807970148193,-7.262361678880474e-05,1.9771839318056822e-05,0.4734876886033884,0.473494310252464,0.4734657783788837,0.47347037849830054,4.6274116586501844e-05,0.12274927336502779,0.12288227857851657,7.766543309685462,8.0
2020-07-08,112,2020-10-28,2020_H2,2.1471107997216077,2.147171378058492,2.146893993907467,2.1469542327150815,0.00010097560599520631,-2.8213884859581558e-05,0.5774800607107676,0.5774825876549734,0.5774741335918127,0.5774750392158225,1.0263763821868608e-05,0.12817827203467327,0.12828818880770088,7.766543309685462,8.0
2020-07-15,7,2020-07-22,2020_H2,0.3680822941160625,0.3563724482887657,0.3632754244984592,0.3647150194430746,0.01305922532662672,0.031813119007578584,0.0996361345072786,0.09625791526439595,0.0982451614680413,0.09866154979670477,0.0139605279361343,0.061817678095382994,0.0617691887789035,5.1398406022009375,5.33473994784112
2020-07-15,14,2020-07-29,2020_H2,0.4879411667932969,0.4802763890298418,0.48476410240321355,0.48571121205865364,0.0065111628333447,0.015708405613380157,0.12920354937646195,0.12677329576169338,0.12820821084363965,0.12850625627544854,0.007703646978939941,0.12532339448004615,0.12584207788517293,5.1398406022009375,5.33473994784112
2020-07-15,28,2020-08-12,2020_H2,0.8865828950057539,0.8841264373387483,0.8855468482558626,0.8858531036789365,0.0011685841851083812,0.0027707027519290207,0.2229174202716146,0.22183423322035795,0.2224597193993099,0.22259419586337206,0.002053230616732504,0.1252255290550448,0.1255225484746093,5.1398406022009375,5.33473994784112
2020-07-15,56,2020-09-09,2020_H2,1.4952009206148593,1.4954515119178764,1.4952926715010042,1.4952635545323938,-6.136358323478779e-05,-0.00016759707646115513,0.37711934862819885,0.37674756236972406,0.3769618550441303,0.37700773984383096,0.00041762265617348873,0.11975558748914955,0.1199738430321125,5.1398406022009375,5.33473994784112
2020-07-15,84,2020-10-07,2020_H2,1.8782666539880113,1.8764503394394771,1.8775204396677276,1.8777438083405196,0.00039728880811425974,0.0009670163417306462,0.4835367312492442,0.4829871024852258,0.4833138571078138,0.4833796079783239,0.0004609249453594635,0.1975805731057722,0.1980691057739616,5.1398406022009375,5.33473994784112
2020-07-15,112,2020-11-04,2020_H2,2.029485949936264,2.028684696966303,2.0291502295932804,2.0292497778245395,0.00016542136839834938,0.00039480587189391175,0.5509719485282545,0.5508965526396076,0.5509414838044142,0.5509507233495263,5.529269488519352e-05,0.046480575242430655,0.0461130197807709,5.1398406022009375,5.33473994784112
2020-07-22,7,2020-07-29,2020_H2,0.37123612939223727,0.37743914121250033,0.36576216033518005,0.3674672074908284,0.014745248707389629,-0.016709073630355464,0.1015466834326685,0.10323254964151227,0.10005451785338015,0.1005194864418846,0.014694380248053477,0.05585275079410869,0.055673974589566286,5.710406405838339,6.00490241302838
2020-07-22,14,2020-08-05,2020_H2,0.5844029537986938,0.5870976138656805,0.5821136862916986,0.5828175892455789,0.003917275729211627,-0.00461096243520173,0.15812489899516446,0.15897987131606897,0.15738183649902054,0.1576107550126239,0.004699212463475746,0.12984522303201151,0.13044864945332585,5.710406405838339,6.00490241302838
2020-07-22,28,2020-08-19,2020_H2,0.8620472340102414,0.8628944273405135,0.8613726916841082,0.8615753739114096,0.0007824888237216505,-0.0009827690372961522,0.22308335113262515,0.2236092589081283,0.2226257327932633,0.2227704098152204,0.0020513334457208272,0.035101748133929356,0.034562185893201924,5.710406405838339,6.00490241302838
2020-07-22,56,2020-09-16,2020_H2,1.5310510759923583,1.5313375017015791,1.53081450479381,1.5308865915297265,0.00015451554964946443,-0.00018707782758659703,0.38960919673058925,0.3898648234185975,0.38936633180096264,0.3894426423207774,0.0006233552279171321,0.12701676662673686,0.12722945232004804,5.710406405838339,6.00490241302838
2020-07-22,84,2020-10-14,2020_H2,1.8893202018369508,1.8890809916662032,1.8895485953249702,1.8894756960884593,-0.00012088659603455959,0.00012661176782791653,0.506699513808524,0.5065777058580251,0.5068215179523232,0.5067827898170136,-0.00024078204236320456,0.04828464775578076,0.04778712981675401,5.710406405838339,6.00490241302838
2020-07-22,112,2020-11-11,2020_H2,1.9173631638571762,1.918140215139216,1.9166893681198642,1.9168980620490985,0.0003514179003817334,-0.0004052707889081131,0.5209468072501724,0.5211988068564324,0.5207295523289329,0.5207944618862768,0.00041703858861571276,0.06898654420548722,0.06866660787027729,5.710406405838339,6.00490241302838
2020-07-29,7,2020-08-05,2020_H2,0.4385236399521084,0.4432150144873196,0.4344497619583675,0.4357117477956637,0.009289984900667701,-0.01069811090622966,0.1111614506845628,0.11268921643988013,0.10983234360204018,0.1102441882614994,0.011956546755530956,0.2193332981417665,0.220559978095076,5.710406405838339,6.004902413028381
2020-07-29,14,2020-08-12,2020_H2,0.5368580919903381,0.5413438960537592,0.532959970499974,0.5341678698682703,0.007260990471266314,-0.008355660705030169,0.1400939426104379,0.14139365376543145,0.138964588682838,0.13931723780129257,0.00806140441589472,0.03787349107409144,0.03715215893814648,5.710406405838339,6.004902413028381
2020-07-29,28,2020-08-26,2020_H2,0.8518149524302745,0.8532472911832085,0.8506115840577742,0.8509802848408252,0.0014127110225842722,-0.0016815139824060206,0.2218968505060525,0.22253583446935915,0.2213667782723853,0.2215277509696164,0.002388822700540126,0.12299031544753314,0.12360417147026119,5.710406405838339,6.004902413028381
2020-07-29,56,2020-09-23,2020_H2,1.3306979142424367,1.3315508868678192,1.3299696982494165,1.3301940671575103,0.0005472436570510219,-0.0006409964397277397,0.3547345089924989,0.35494386231957076,0.35455581592813595,0.35461024913981976,0.0005037374707932504,0.06752210842310266,0.06727825918831218,5.710406405838339,6.004902413028381
2020-07-29,84,2020-10-21,2020_H2,1.6233079689590517,1.6242753922279554,1.6224683636540864,1.6227284844694245,0.0005172187416191237,-0.0005959579373740189,0.4517543530666585,0.45205038261335806,0.45150479341611466,0.45157952619218356,0.0005524233443457879,0.049225999097666395,0.04879571097171023,5.710406405838339,6.004902413028381
2020-07-29,112,2020-11-18,2020_H2,1.814244494364765,1.8151364553862868,1.813471010937826,1.8137105798303232,0.00042633913419143897,-0.0004916432290643268,0.5015795161692083,0.5018415076005465,0.5013491885062007,0.5014192677978564,0.00045920468356978655,0.0704145379266031,0.070027010202166,5.710406405838339,6.004902413028381
2020-08-05,7,2020-08-12,2020_H2,0.41588536201514226,0.4199044862859094,0.40962114557567375,0.4115656594491123,0.015062363361662216,-0.009664019554073127,0.1048548152711849,0.10617179814021085,0.10279435215926322,0.10343694941477019,0.01965062936397079,0.22888810196860987,0.2303111909080296,4.952270105261229,5.246592897798496
2020-08-05,14,2020-08-19,2020_H2,0.5418792938598831,0.5446493763532492,0.5376142767643409,0.5389311806046033,0.007870788095927868,-0.0051119917752058515,0.14366634861911298,0.14459893118588188,0.14224921636740212,0.14268556174818742,0.009864051431194587,0.12470809821974646,0.12567606380132615,4.952270105261229,5.246592897798496
2020-08-05,28,2020-09-02,2020_H2,0.7940933814139348,0.7955959723348243,0.791807401943855,0.7925096265202618,0.0028787287787356533,-0.0018922093497542888,0.19892493489977894,0.19956465619332261,0.19795451770999334,0.1982485722091965,0.00487830844471315,0.21352685729444143,0.21472538854107648,4.952270105261229,5.246592897798496
2020-08-05,56,2020-09-30,2020_H2,1.2805955464378935,1.2813454518013825,1.2794513573395325,1.2798033389557146,0.0008934820221292209,-0.0005855911068681242,0.3371986652883942,0.3374417278115387,0.33682574207677607,0.3369401724901201,0.0011059451000471452,0.21299946306364073,0.21388664263634422,4.952270105261229,5.246592897798496
2020-08-05,84,2020-10-28,2020_H2,1.7008731084731354,1.701263885136692,1.7002823363352944,1.7004633281300863,0.00034733463354678,-0.00022975062725711927,0.46637762749294387,0.466443008796842,0.46627505492409227,0.46630829805286367,0.00021993458263207925,0.2060593420078109,0.20685512475144402,4.952270105261229,5.246592897798496
2020-08-05,112,2020-11-25,2020_H2,1.6909142415060323,1.6917612846524723,1.689610764574914,1.6900132114164106,0.0007708711057736739,-0.000500937969323382,0.4637281958263194,0.46390007375355613,0.46348448581175916,0.4635581115689572,0.0005255449566226655,0.11784719494459664,0.11808538751628694,4.952270105261229,5.246592897798496
