origin_date,horizon_days,target_date,calendar_block_6m,calendar_block_12m,pool_size,es_arm_a_v2,crps_arm_a_v2,es_arm_b_recent,crps_arm_b_recent,es_arm_c_50nn,crps_arm_c_50nn,es_arm_d_raw,crps_arm_d_raw,es_arm_c_25nn,crps_arm_c_25nn,es_arm_c_100nn,crps_arm_c_100nn,diff_es_v2_minus_50nn,diff_es_recent_minus_50nn,diff_es_50nn_minus_raw,diff_crps_v2_minus_50nn,diff_crps_recent_minus_50nn
2019-05-29,14,2019-06-12,2019-H1,2019,1704,0.85606,0.19728,0.83965,0.19232,0.83873,0.19187,0.77799,0.17618,0.86199,0.19113,0.78682,0.18092,0.01733,0.00092,0.06073,0.00541,0.00045
2019-05-29,28,2019-06-26,2019-H1,2019,1690,1.31867,0.32071,1.33423,0.31493,1.33521,0.31539,1.53127,0.33415,1.39515,0.33719,1.31882,0.29897,-0.01654,-0.00098,-0.19605,0.00532,-0.00046
2019-05-29,56,2019-07-24,2019-H1,2019,1662,1.81326,0.41049,1.92747,0.42957,1.9236,0.42859,3.71589,0.86273,2.0078,0.49724,1.88799,0.42961,-0.11033,0.00387,-1.79229,-0.01809,0.00098
2019-05-29,84,2019-08-21,2019-H1,2019,1634,2.41631,0.56232,2.88751,0.63269,2.75501,0.63205,5.59271,1.31943,2.75439,0.63758,2.69157,0.65621,-0.33871,0.1325,-2.8377,-0.06972,0.00064
2019-05-29,112,2019-09-18,2019-H1,2019,1606,3.266,0.75434,4.51795,0.96842,3.82559,0.96062,6.07112,1.50935,3.8248,0.91807,3.85373,0.9335,-0.5596,0.69235,-2.24553,-0.20627,0.00781
2019-06-05,7,2019-06-12,2019-H1,2019,1718,0.40269,0.0955,0.38872,0.08574,0.3892,0.08637,0.23371,0.05159,0.36175,0.07981,0.36941,0.08424,0.0135,-0.00047,0.15548,0.00913,-0.00063
2019-06-05,14,2019-06-19,2019-H1,2019,1711,0.7516,0.17856,0.69955,0.16275,0.70508,0.164,0.51172,0.12026,0.65283,0.14873,0.71895,0.16353,0.04652,-0.00553,0.19336,0.01456,-0.00125
2019-06-05,28,2019-07-03,2019-H1,2019,1697,0.77317,0.17996,0.76499,0.18101,0.7696,0.18125,0.82442,0.24367,0.82368,0.18382,0.78793,0.18003,0.00356,-0.00462,-0.05481,-0.00129,-0.00024
2019-06-05,56,2019-07-31,2019-H1,2019,1669,1.64195,0.37253,1.68221,0.40552,1.69069,0.4076,2.90236,0.72167,1.84704,0.47823,1.68797,0.39436,-0.04874,-0.00848,-1.21167,-0.03506,-0.00208
2019-06-05,84,2019-08-28,2019-H1,2019,1641,2.29265,0.53201,2.53861,0.57372,2.44619,0.58306,4.77038,1.17984,2.48472,0.62383,2.46118,0.61635,-0.15355,0.09242,-2.32418,-0.05106,-0.00934
2019-06-05,112,2019-09-25,2019-H1,2019,1613,3.1695,0.72617,3.92098,0.87,3.50101,0.88711,5.34551,1.36288,3.48028,0.84895,3.49511,0.8617,-0.33152,0.41996,-1.8445,-0.16094,-0.0171
2019-06-12,7,2019-06-19,2019-H1,2019,1725,0.35659,0.09311,0.31583,0.07821,0.31596,0.07852,0.15586,0.03944,0.30421,0.07606,0.33615,0.08404,0.04063,-0.00014,0.1601,0.01459,-0.00031
2019-06-12,14,2019-06-26,2019-H1,2019,1718,0.53573,0.14204,0.55558,0.1483,0.55533,0.14787,0.37557,0.09854,0.60093,0.16284,0.53813,0.1341,-0.0196,0.00025,0.17975,-0.00582,0.00043
2019-06-12,28,2019-07-10,2019-H1,2019,1704,0.63371,0.15165,0.61954,0.1507,0.62329,0.15135,0.64022,0.20281,0.81445,0.18311,0.62946,0.1532,0.01042,-0.00375,-0.01694,0.00029,-0.00065
2019-06-12,56,2019-08-07,2019-H1,2019,1676,1.36807,0.32802,1.44082,0.37263,1.45269,0.37587,2.19779,0.60604,1.5573,0.39909,1.49247,0.37003,-0.08462,-0.01187,-0.7451,-0.04784,-0.00323
2019-06-12,84,2019-09-04,2019-H1,2019,1648,2.20303,0.52926,2.47787,0.59454,2.44635,0.60793,4.07537,1.07734,2.55041,0.6742,2.47385,0.63178,-0.24332,0.03152,-1.62902,-0.07867,-0.0134
2019-06-12,112,2019-10-02,2019-H1,2019,1620,2.95275,0.68026,3.44681,0.79066,3.25213,0.82265,4.69725,1.22489,3.2408,0.80934,3.22017,0.80028,-0.29938,0.19468,-1.44512,-0.1424,-0.032
2019-06-19,7,2019-06-26,2019-H1,2019,1732,0.32613,0.09255,0.36355,0.09936,0.36399,0.09953,0.42938,0.11368,0.39521,0.11082,0.34949,0.08949,-0.03786,-0.00044,-0.06538,-0.00698,-0.00018
2019-06-19,14,2019-07-03,2019-H1,2019,1725,0.29919,0.08221,0.40131,0.10062,0.40143,0.10076,0.67191,0.18826,0.53579,0.12426,0.36194,0.09989,-0.10224,-0.00012,-0.27048,-0.01855,-0.00014
2019-06-19,28,2019-07-17,2019-H1,2019,1711,0.57748,0.1488,0.68467,0.17015,0.68614,0.17051,0.80497,0.25594,0.95798,0.22199,0.64156,0.16692,-0.10866,-0.00147,-0.11884,-0.02171,-0.00037
2019-06-19,56,2019-08-14,2019-H1,2019,1683,1.2577,0.30981,1.36485,0.35165,1.36933,0.35252,1.8389,0.53896,1.51151,0.37434,1.3457,0.33579,-0.11163,-0.00448,-0.46957,-0.04272,-0.00088
2019-06-19,84,2019-09-11,2019-H1,2019,1655,2.21145,0.52117,2.44058,0.58869,2.43266,0.59603,3.63981,0.95672,2.57852,0.65336,2.4463,0.60519,-0.22121,0.00792,-1.20715,-0.07485,-0.00734
2019-06-19,112,2019-10-09,2019-H1,2019,1627,2.87432,0.66773,3.35062,0.78155,3.33798,0.80149,4.26042,1.08829,3.26725,0.80329,3.2441,0.79232,-0.46367,0.01264,-0.92243,-0.13377,-0.01994
2019-06-26,7,2019-07-03,2019-H1,2019,1739,0.54886,0.16776,0.56068,0.17262,0.56314,0.17363,0.8038,0.24866,0.56411,0.1736,0.55971,0.16743,-0.01428,-0.00246,-0.24066,-0.00587,-0.00102
2019-06-26,14,2019-07-10,2019-H1,2019,1732,0.42737,0.12081,0.53487,0.14271,0.53522,0.14293,0.73401,0.21131,0.603,0.15504,0.46983,0.12962,-0.10785,-0.00035,-0.19879,-0.02212,-0.00023
2019-06-26,28,2019-07-24,2019-H1,2019,1718,0.68362,0.17561,0.86056,0.19884,0.86008,0.19819,0.98425,0.2987,1.08649,0.24041,0.75768,0.18819,-0.17646,0.00048,-0.12417,-0.02257,0.00065
2019-06-26,56,2019-08-21,2019-H1,2019,1690,1.35347,0.33806,1.45699,0.39222,1.46144,0.39367,1.9011,0.59199,1.74811,0.4373,1.44627,0.38591,-0.10796,-0.00445,-0.43966,-0.05561,-0.00144
2019-06-26,84,2019-09-18,2019-H1,2019,1662,2.2907,0.5466,2.48723,0.62239,2.57378,0.6644,3.08888,0.81919,2.7167,0.67927,2.57101,0.66639,-0.28308,-0.08656,-0.51509,-0.11781,-0.04201
2019-06-26,112,2019-10-16,2019-H1,2019,1634,2.83667,0.65914,3.22086,0.76414,3.39674,0.83881,4.17339,1.06057,3.45592,0.86494,3.285,0.84172,-0.56007,-0.17588,-0.77665,-0.17967,-0.07467
2019-07-03,7,2019-07-10,2019-H2,2019,1746,0.27667,0.07262,0.27413,0.06687,0.27608,0.06699,0.20537,0.05245,0.28007,0.06956,0.26634,0.06808,0.00059,-0.00195,0.07071,0.00563,-0.00011
2019-07-03,14,2019-07-17,2019-H2,2019,1739,0.44458,0.10521,0.45692,0.11083,0.46228,0.11205,0.32252,0.0876,0.44303,0.11112,0.43816,0.10583,-0.0177,-0.00536,0.13975,-0.00684,-0.00122
2019-07-03,28,2019-07-31,2019-H2,2019,1725,0.93863,0.22809,1.04064,0.26054,1.03918,0.25922,0.81668,0.21066,1.07346,0.27348,1.00613,0.24655,-0.10054,0.00146,0.22249,-0.03113,0.00132
2019-07-03,56,2019-08-28,2019-H2,2019,1697,1.60487,0.38117,1.78863,0.44514,1.78422,0.44488,1.78148,0.47215,2.03393,0.50683,1.71472,0.41359,-0.17935,0.00441,0.00274,-0.06372,0.00026
2019-07-03,84,2019-09-25,2019-H2,2019,1669,2.59976,0.60188,2.84388,0.66374,2.8444,0.66412,3.6487,0.87523,3.07211,0.68721,2.78073,0.65248,-0.24463,-0.00052,-0.8043,-0.06223,-0.00038
2019-07-03,112,2019-10-23,2019-H2,2019,1641,3.15469,0.70347,3.62918,0.79931,3.61755,0.79139,4.72891,1.07931,3.75854,0.81788,3.59921,0.80601,-0.46286,0.01163,-1.11136,-0.08792,0.00792
2019-07-10,7,2019-07-17,2019-H2,2019,1753,0.31347,0.0894,0.34278,0.09055,0.3404,0.09041,0.30729,0.08836,0.3384,0.08597,0.31953,0.08798,-0.02693,0.00238,0.03312,-0.001,0.00015
2019-07-10,14,2019-07-24,2019-H2,2019,1746,0.53287,0.13658,0.56207,0.15753,0.56826,0.15868,0.53032,0.15577,0.55886,0.1559,0.55972,0.14852,-0.03539,-0.00619,0.03794,-0.02209,-0.00115
2019-07-10,28,2019-08-07,2019-H2,2019,1732,0.89291,0.2247,1.04889,0.27466,1.04627,0.27417,1.03603,0.28456,0.98399,0.25961,0.97176,0.24902,-0.15336,0.00262,0.01023,-0.04947,0.00049
2019-07-10,56,2019-09-04,2019-H2,2019,1704,1.74565,0.4167,2.12819,0.51857,2.11403,0.51397,2.15353,0.57292,2.34065,0.57425,1.9159,0.46349,-0.36839,0.01416,-0.0395,-0.09727,0.00459
2019-07-10,84,2019-10-02,2019-H2,2019,1676,2.47144,0.5716,2.81169,0.63804,2.8025,0.6359,3.54141,0.85204,3.03361,0.67974,2.71283,0.63078,-0.33106,0.00919,-0.73891,-0.0643,0.00214
2019-07-10,112,2019-10-30,2019-H2,2019,1648,3.28101,0.72335,3.69373,0.77995,3.73794,0.78635,4.57285,1.00352,3.92158,0.80519,3.68965,0.80365,-0.45693,-0.04421,-0.83491,-0.063,-0.00641
2019-07-17,7,2019-07-24,2019-H2,2019,1760,0.32204,0.08487,0.32729,0.09139,0.32837,0.09159,0.29974,0.09095,0.3203,0.08544,0.33757,0.09096,-0.00632,-0.00108,0.02863,-0.00671,-0.00019
2019-07-17,14,2019-07-31,2019-H2,2019,1753,0.53138,0.13463,0.53283,0.14315,0.54021,0.14457,0.39722,0.11254,0.52373,0.13644,0.5445,0.14128,-0.00883,-0.00738,0.14299,-0.00994,-0.00142
2019-07-17,28,2019-08-14,2019-H2,2019,1739,0.75794,0.18513,0.89307,0.23789,0.89302,0.23784,0.85973,0.23691,0.81264,0.21092,0.83488,0.2142,-0.13508,5e-05,0.03329,-0.05272,4e-05
2019-07-17,56,2019-09-11,2019-H2,2019,1711,1.766,0.41315,2.13247,0.52697,2.13145,0.52566,2.27448,0.57541,2.22461,0.55866,1.9322,0.46929,-0.36545,0.00102,-0.14303,-0.11252,0.0013
2019-07-17,84,2019-10-09,2019-H2,2019,1683,2.42077,0.54823,2.88849,0.64633,2.87079,0.64159,3.48371,0.8201,3.07378,0.70855,2.68608,0.60332,-0.45003,0.0177,-0.61292,-0.09336,0.00474
2019-07-17,112,2019-11-06,2019-H2,2019,1655,3.25859,0.7077,3.91804,0.82502,3.9288,0.82479,4.95064,1.09923,4.07949,0.84179,3.86579,0.83315,-0.67021,-0.01076,-1.02184,-0.11709,0.00023
2019-07-24,7,2019-07-31,2019-H2,2019,1767,0.29681,0.08018,0.27461,0.06952,0.28557,0.07246,0.16174,0.04012,0.27842,0.07235,0.28125,0.07264,0.01124,-0.01096,0.12383,0.00772,-0.00295
2019-07-24,14,2019-08-07,2019-H2,2019,1760,0.3943,0.10269,0.39156,0.10516,0.38928,0.10439,0.2988,0.08103,0.37361,0.10059,0.40102,0.10768,0.00502,0.00228,0.09049,-0.0017,0.00077
2019-07-24,28,2019-08-21,2019-H2,2019,1746,0.71271,0.17911,0.79019,0.21159,0.79112,0.21265,0.63805,0.18002,0.73118,0.19253,0.74262,0.20057,-0.07841,-0.00093,0.15307,-0.03355,-0.00106
2019-07-24,56,2019-09-18,2019-H2,2019,1718,1.75904,0.41151,2.13889,0.52477,2.11801,0.51992,2.17855,0.5667,2.1264,0.52006,1.92481,0.46447,-0.35897,0.02088,-0.06054,-0.10841,0.00485
2019-07-24,84,2019-10-16,2019-H2,2019,1690,2.36436,0.52019,2.81656,0.63862,2.80566,0.63728,3.46351,0.85539,2.9903,0.70029,2.58477,0.58317,-0.4413,0.01091,-0.65786,-0.11709,0.00134
2019-07-24,112,2019-11-13,2019-H2,2019,1662,3.36146,0.73371,3.88673,0.81873,3.89569,0.82033,4.75796,1.09172,4.01628,0.84607,3.81809,0.83338,-0.53423,-0.00896,-0.86227,-0.08662,-0.00161
2019-07-31,7,2019-08-07,2019-H2,2019,1774,0.17548,0.04056,0.20388,0.05259,0.20158,0.0521,0.19523,0.05033,0.19287,0.04705,0.19889,0.0533,-0.02611,0.0023,0.00635,-0.01154,0.0005
2019-07-31,14,2019-08-14,2019-H2,2019,1767,0.31593,0.07975,0.33325,0.08853,0.33566,0.08828,0.28835,0.07323,0.30296,0.08158,0.34158,0.09144,-0.01972,-0.00241,0.0473,-0.00853,0.00025
2019-07-31,28,2019-08-28,2019-H2,2019,1753,0.74712,0.18461,0.77015,0.20468,0.7741,0.20617,0.57341,0.16334,0.72136,0.193,0.79034,0.20367,-0.02698,-0.00395,0.20069,-0.02156,-0.00148
2019-07-31,56,2019-09-25,2019-H2,2019,1725,1.70479,0.39575,2.05344,0.50563,2.05236,0.50447,2.16393,0.58738,1.98369,0.49102,1.84365,0.44162,-0.34757,0.00108,-0.11157,-0.10872,0.00116
2019-07-31,84,2019-10-23,2019-H2,2019,1697,2.4233,0.53422,2.91855,0.67084,2.92206,0.67153,3.76427,0.98651,3.11511,0.73125,2.68444,0.5891,-0.49876,-0.00351,-0.84221,-0.13731,-0.00069
2019-07-31,112,2019-11-20,2019-H2,2019,1669,3.54239,0.77563,4.14512,0.88011,4.14389,0.88468,4.816,1.14959,4.31066,0.93895,4.04124,0.88637,-0.6015,0.00123,-0.67211,-0.10905,-0.00457
2019-08-07,7,2019-08-14,2019-H2,2019,1781,0.18293,0.04866,0.18809,0.051,0.19111,0.05131,0.15064,0.04149,0.18931,0.05165,0.19681,0.05215,-0.00818,-0.00303,0.04048,-0.00265,-0.00031
2019-08-07,14,2019-08-21,2019-H2,2019,1774,0.37791,0.09693,0.37035,0.10123,0.36677,0.10046,0.2188,0.06105,0.36426,0.09863,0.39214,0.10278,0.01115,0.00358,0.14796,-0.00353,0.00077
2019-08-07,28,2019-09-04,2019-H2,2019,1760,0.93728,0.22955,0.93623,0.24598,0.93458,0.245,0.56922,0.15648,0.92745,0.241,0.96275,0.2434,0.00271,0.00165,0.36535,-0.01545,0.00097
2019-08-07,56,2019-10-02,2019-H2,2019,1732,1.63383,0.3754,1.94214,0.47025,1.94279,0.47001,1.9239,0.5265,1.81317,0.439,1.79567,0.42502,-0.30896,-0.00065,0.01889,-0.09461,0.00024
2019-08-07,84,2019-10-30,2019-H2,2019,1704,2.5199,0.54795,3.0354,0.69981,3.03402,0.69962,3.82128,1.00712,3.16885,0.73564,2.80945,0.61687,-0.51412,0.00138,-0.78726,-0.15168,0.00019
2019-08-07,112,2019-11-27,2019-H2,2019,1676,3.73435,0.82513,4.41125,0.93256,4.40765,0.93242,5.23001,1.27772,4.52304,0.97746,4.2703,0.92642,-0.6733,0.0036,-0.82236,-0.1073,0.00014
2019-08-14,7,2019-08-21,2019-H2,2019,1788,0.23798,0.06058,0.24126,0.06244,0.2402,0.06281,0.15739,0.03971,0.23674,0.06024,0.25116,0.06433,-0.00222,0.00106,0.08281,-0.00223,-0.00037
2019-08-14,14,2019-08-28,2019-H2,2019,1781,0.48005,0.11803,0.43697,0.1104,0.43859,0.11068,0.23761,0.0613,0.43976,0.10906,0.45712,0.11456,0.04146,-0.00162,0.20098,0.00736,-0.00028
2019-08-14,28,2019-09-11,2019-H2,2019,1767,1.02644,0.23805,1.02246,0.24435,1.01911,0.24341,0.61726,0.14269,0.9927,0.23292,1.06067,0.25758,0.00733,0.00336,0.40185,-0.00536,0.00094
2019-08-14,56,2019-10-09,2019-H2,2019,1739,1.74715,0.39028,1.93326,0.45504,1.93422,0.45545,1.88711,0.49463,1.83059,0.42363,1.87905,0.4342,-0.18707,-0.00096,0.04711,-0.06518,-0.00041
2019-08-14,84,2019-11-06,2019-H2,2019,1711,2.69483,0.5733,3.26047,0.72731,3.25277,0.72445,4.04869,1.04885,3.35511,0.74208,2.99486,0.64698,-0.55794,0.00769,-0.79592,-0.15115,0.00286
2019-08-14,112,2019-12-04,2019-H2,2019,1683,3.8559,0.85134,4.60515,0.96074,4.60217,0.9604,5.32009,1.29984,4.73896,0.99751,4.46881,0.95277,-0.74628,0.00297,-0.71791,-0.10905,0.00035
2019-08-21,7,2019-08-28,2019-H2,2019,1795,0.27655,0.07511,0.27552,0.07412,0.27285,0.07322,0.17128,0.04657,0.28062,0.07527,0.27866,0.07308,0.0037,0.00267,0.10157,0.00188,0.0009
2019-08-21,14,2019-09-04,2019-H2,2019,1788,0.58254,0.14784,0.55889,0.14573,0.56878,0.1488,0.3163,0.08884,0.54987,0.14645,0.5801,0.15195,0.01376,-0.00989,0.25248,-0.00095,-0.00306
2019-08-21,28,2019-09-18,2019-H2,2019,1774,1.04942,0.24229,1.02933,0.23758,1.02903,0.23735,0.64456,0.14935,1.00946,0.23055,1.06898,0.25388,0.0204,0.0003,0.38446,0.00494,0.00023
2019-08-21,56,2019-10-16,2019-H2,2019,1746,1.71162,0.37669,1.98448,0.44051,1.98392,0.44075,2.00612,0.50026,1.94468,0.41654,1.94594,0.44033,-0.27229,0.00057,-0.02221,-0.06406,-0.00024
2019-08-21,84,2019-11-13,2019-H2,2019,1718,2.84744,0.60815,3.45252,0.7439,3.4648,0.74567,4.16408,1.06611,3.49986,0.74136,3.18704,0.67814,-0.61735,-0.01228,-0.69928,-0.13752,-0.00177
2019-08-21,112,2019-12-11,2019-H2,2019,1690,3.62389,0.80629,4.30385,0.9249,4.29387,0.92257,4.93505,1.25011,4.49349,0.96742,4.13366,0.90454,-0.66998,0.00997,-0.64117,-0.11628,0.00233
2019-08-28,7,2019-09-04,2019-H2,2019,1802,0.35058,0.08351,0.33694,0.08353,0.33704,0.0841,0.20946,0.05542,0.34474,0.08498,0.34631,0.09185,0.01355,-0.0001,0.12758,-0.00058,-0.00057
2019-08-28,14,2019-09-11,2019-H2,2019,1795,0.62369,0.13845,0.5943,0.13286,0.59012,0.13228,0.41007,0.10211,0.60545,0.13701,0.61805,0.14947,0.03357,0.00418,0.18004,0.00617,0.00058
2019-08-28,28,2019-09-25,2019-H2,2019,1781,0.99364,0.22158,1.00242,0.22045,0.99892,0.21983,0.63898,0.15101,0.97019,0.21471,1.05171,0.24065,-0.00528,0.0035,0.35994,0.00175,0.00062
2019-08-28,56,2019-10-23,2019-H2,2019,1753,1.84674,0.38774,2.07863,0.42688,2.08176,0.42722,2.19847,0.51911,2.04258,0.39921,2.06874,0.44316,-0.23502,-0.00313,-0.11671,-0.03948,-0.00033
2019-08-28,84,2019-11-20,2019-H2,2019,1725,2.98379,0.63897,3.63928,0.77472,3.62867,0.772,4.39428,1.10145,3.6395,0.76044,3.46344,0.73422,-0.64488,0.01061,-0.76561,-0.13303,0.00272
2019-08-28,112,2019-12-18,2019-H2,2019,1697,3.40958,0.77004,4.15257,0.91082,4.13571,0.90655,4.83476,1.22395,4.30421,0.93489,3.93291,0.87841,-0.72613,0.01686,-0.69905,-0.13651,0.00427
2019-09-04,7,2019-09-11,2019-H2,2019,1809,0.30976,0.06945,0.30107,0.06154,0.30193,0.06182,0.21367,0.05268,0.31578,0.06327,0.30812,0.06954,0.00783,-0.00086,0.08826,0.00763,-0.00028
2019-09-04,14,2019-09-18,2019-H2,2019,1802,0.53443,0.11669,0.52592,0.10862,0.52203,0.10816,0.32842,0.07935,0.55324,0.11421,0.542,0.12309,0.0124,0.00389,0.19361,0.00853,0.00047
2019-09-04,28,2019-10-02,2019-H2,2019,1788,0.81675,0.18009,0.83136,0.16963,0.83268,0.16921,0.62751,0.15631,0.84312,0.17216,0.86655,0.18979,-0.01593,-0.00132,0.20517,0.01088,0.00043
2019-09-04,56,2019-10-30,2019-H2,2019,1760,1.81986,0.38795,2.05056,0.4025,2.04718,0.40021,2.17199,0.47828,2.02678,0.38967,2.07957,0.44418,-0.22732,0.00338,-0.12482,-0.01226,0.00229
2019-09-04,84,2019-11-27,2019-H2,2019,1732,2.96925,0.6429,3.64941,0.73926,3.62455,0.73413,4.10918,0.96401,3.62123,0.71513,3.47127,0.72864,-0.6553,0.02486,-0.48463,-0.09123,0.00513
2019-09-04,112,2019-12-25,2019-H2,2019,1704,3.08399,0.70611,3.83653,0.83244,3.83367,0.83222,4.4702,1.13322,3.96043,0.8463,3.48029,0.78489,-0.74968,0.00286,-0.63653,-0.12612,0.00022
2019-09-11,7,2019-09-18,2019-H2,2019,1816,0.23919,0.05697,0.21801,0.04666,0.21622,0.04602,0.08848,0.01956,0.2204,0.04643,0.22686,0.05334,0.02297,0.00179,0.12773,0.01095,0.00064
2019-09-11,14,2019-09-25,2019-H2,2019,1809,0.40703,0.09651,0.40495,0.09075,0.40599,0.09119,0.23477,0.05952,0.42064,0.09481,0.41773,0.09831,0.00103,-0.00104,0.17123,0.00532,-0.00044
2019-09-11,28,2019-10-09,2019-H2,2019,1795,0.77412,0.17517,0.84537,0.17209,0.83923,0.17121,0.69088,0.16439,0.86912,0.17494,0.83427,0.18216,-0.0651,0.00614,0.14835,0.00396,0.00088
2019-09-11,56,2019-11-06,2019-H2,2019,1767,1.79193,0.38238,2.07476,0.4177,2.06971,0.41658,2.09917,0.46141,2.0762,0.4114,2.05044,0.43222,-0.27778,0.00504,-0.02946,-0.0342,0.00112
2019-09-11,84,2019-12-04,2019-H2,2019,1739,3.04128,0.6701,3.52677,0.71772,3.52955,0.7191,3.648,0.83637,3.46313,0.69148,3.45318,0.7293,-0.48827,-0.00279,-0.11844,-0.049,-0.00138
2019-09-11,112,2020-01-01,2019-H2,2019,1711,2.90827,0.68516,3.57401,0.78152,3.54257,0.77569,4.10433,1.02601,3.6415,0.77509,3.31953,0.75209,-0.6343,0.03144,-0.56176,-0.09054,0.00583
2019-09-18,7,2019-09-25,2019-H2,2019,1823,0.20775,0.05254,0.20636,0.04585,0.20733,0.04532,0.17761,0.04059,0.22793,0.05012,0.21181,0.04958,0.00042,-0.00097,0.02973,0.00722,0.00053
2019-09-18,14,2019-10-02,2019-H2,2019,1816,0.34574,0.0835,0.37706,0.08213,0.37448,0.08193,0.3424,0.08538,0.40746,0.09339,0.37074,0.08293,-0.02873,0.00258,0.03208,0.00157,0.0002
2019-09-18,28,2019-10-16,2019-H2,2019,1802,0.81852,0.17977,0.92981,0.17967,0.92475,0.1786,0.96384,0.20909,0.95898,0.17708,0.90399,0.18314,-0.10622,0.00506,-0.03909,0.00117,0.00107
2019-09-18,56,2019-11-13,2019-H2,2019,1774,1.93088,0.41693,2.10771,0.43135,2.10769,0.43139,2.07505,0.45069,2.13128,0.43292,2.09982,0.44309,-0.17681,2e-05,0.03264,-0.01446,-4e-05
2019-09-18,84,2019-12-11,2019-H2,2019,1746,2.59853,0.58506,2.94994,0.60265,2.94817,0.60252,3.06643,0.69014,2.89673,0.58955,2.96479,0.65309,-0.34964,0.00177,-0.11826,-0.01746,0.00013
2019-09-18,112,2020-01-08,2019-H2,2019,1718,2.76282,0.66424,3.39684,0.74481,3.3225,0.73059,3.75771,0.937,3.4148,0.71203,3.10411,0.71126,-0.55968,0.07434,-0.43521,-0.06636,0.01422
2019-09-25,7,2019-10-02,2019-H2,2019,1830,0.18457,0.04304,0.1918,0.04285,0.19262,0.04332,0.18862,0.05084,0.20164,0.0481,0.18786,0.04274,-0.00804,-0.00082,0.004,-0.00028,-0.00047
2019-09-25,14,2019-10-09,2019-H2,2019,1823,0.43543,0.10051,0.46277,0.09932,0.46374,0.09988,0.39986,0.09656,0.47094,0.11034,0.44936,0.09561,-0.02832,-0.00097,0.06388,0.00063,-0.00057
2019-09-25,28,2019-10-23,2019-H2,2019,1809,0.95079,0.21343,1.08777,0.22666,1.08899,0.22641,1.12967,0.25434,1.09484,0.23195,1.07824,0.23046,-0.1382,-0.00122,-0.04068,-0.01298,0.00025
2019-09-25,56,2019-11-20,2019-H2,2019,1781,2.0568,0.45324,2.3584,0.49559,2.35602,0.49539,2.25335,0.4822,2.35078,0.48987,2.32386,0.50224,-0.29923,0.00237,0.10267,-0.04215,0.0002
2019-09-25,84,2019-12-18,2019-H2,2019,1753,2.49851,0.57824,2.98305,0.60933,2.97664,0.60811,2.85085,0.64095,2.96636,0.61311,2.95802,0.65387,-0.47814,0.00641,0.1258,-0.02987,0.00122
2019-09-25,112,2020-01-15,2019-H2,2019,1725,2.56699,0.64214,3.26589,0.72709,3.15434,0.70243,3.44346,0.83186,3.27227,0.68793,3.01819,0.70416,-0.58734,0.11155,-0.28912,-0.06029,0.02465
2019-10-02,7,2019-10-09,2019-H2,2019,1837,0.27331,0.06408,0.26948,0.05903,0.26811,0.05916,0.21316,0.04925,0.25977,0.06002,0.27005,0.06197,0.0052,0.00136,0.05495,0.00492,-0.00014
2019-10-02,14,2019-10-16,2019-H2,2019,1830,0.54566,0.12426,0.5917,0.11827,0.59302,0.11858,0.56104,0.12025,0.57521,0.12306,0.60089,0.1235,-0.04736,-0.00132,0.03198,0.00568,-0.00031
2019-10-02,28,2019-10-30,2019-H2,2019,1816,1.06283,0.23819,1.15461,0.23622,1.15494,0.23624,1.11567,0.23252,1.14411,0.24401,1.14693,0.24315,-0.09211,-0.00033,0.03927,0.00195,-2e-05
2019-10-02,56,2019-11-27,2019-H2,2019,1788,2.30007,0.51142,2.49361,0.52191,2.49208,0.52379,2.20372,0.47881,2.47948,0.52712,2.45198,0.5252,-0.19201,0.00153,0.28836,-0.01237,-0.00188
2019-10-02,84,2019-12-25,2019-H2,2019,1760,2.31593,0.54564,2.62215,0.54452,2.62158,0.54457,2.44722,0.53665,2.60481,0.54877,2.586,0.57769,-0.30565,0.00056,0.17437,0.00107,-5e-05
2019-10-02,112,2020-01-22,2019-H2,2019,1732,2.43648,0.60955,2.97074,0.67312,2.80606,0.63522,3.06546,0.7245,2.96213,0.651,2.7866,0.66335,-0.36958,0.16468,-0.2594,-0.02567,0.0379
2019-10-09,7,2019-10-16,2019-H2,2019,1844,0.31286,0.07006,0.32659,0.0623,0.32624,0.06207,0.25911,0.05596,0.31784,0.06285,0.33298,0.06635,-0.01338,0.00035,0.06713,0.00799,0.00023
2019-10-09,14,2019-10-23,2019-H2,2019,1837,0.55499,0.12681,0.57901,0.12403,0.58003,0.12477,0.48704,0.11713,0.56929,0.12821,0.58698,0.12467,-0.02504,-0.00102,0.09298,0.00204,-0.00074
2019-10-09,28,2019-11-06,2019-H2,2019,1823,1.12273,0.24093,1.14731,0.23497,1.14897,0.2346,0.9938,0.21188,1.10207,0.23878,1.18376,0.245,-0.02625,-0.00166,0.15517,0.00633,0.00037
2019-10-09,56,2019-12-04,2019-H2,2019,1795,2.28547,0.51846,2.4349,0.51513,2.43963,0.51673,1.8976,0.41965,2.41298,0.52907,2.4696,0.52325,-0.15416,-0.00472,0.54203,0.00173,-0.0016
2019-10-09,84,2020-01-01,2019-H2,2019,1767,2.18667,0.5275,2.35787,0.49869,2.35789,0.49832,2.1117,0.47286,2.35945,0.51881,2.3582,0.52599,-0.17122,-2e-05,0.24619,0.02918,0.00036
