election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,training_elections_count,training_elections
2018-09-09,2018,2018-09-02,7,bias_plus_noise,MP,True,4.4143,3.1431,0.1699,0.1757,3.4403,3.9689,4.2582,4.4352,4.5342,88.52,0.4454,0.478881,False,True,True,0.8179,4.2595,4.3643,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,bias_plus_noise,SD,True,17.534,40.3137,19.8806,20.1369,21.1396,22.7347,24.2466,97.0936,97.138,0.0,5.2007,8.455518,False,False,False,3.107,76.9566,77.2575,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,bias_plus_noise,REST,False,1.5307,1.4686,0.0517,0.0545,1.5152,1.8466,1.9969,2.1234,2.2054,25.2,0.316,0.257619,True,True,True,0.4817,2.0689,2.1537,4,"[2002, 2006, 2010, 2014]"
2022-09-11,2022,2022-05-22,112,base,M,True,19.1021,20.8313,17.5977,18.5932,19.5005,20.8039,22.0577,22.9951,24.1315,17.4,1.7018,1.003454,False,True,True,2.5572,4.4019,6.5338,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,L,True,4.6086,3.7203,2.9863,3.1397,3.379,3.6891,4.0286,4.3385,4.5489,96.14,0.9194,0.641373,False,False,False,0.6495,1.1988,1.5625,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,C,True,6.7142,6.2258,5.0758,5.2981,5.6659,6.1883,6.7465,7.1727,7.4972,73.46,0.5259,0.312199,True,True,True,1.0806,1.8746,2.4214,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,KD,True,5.3367,5.872,4.0524,4.8051,5.3038,5.7719,6.2893,6.9508,8.0944,26.5,0.4352,0.287504,True,True,True,0.9854,2.1457,4.0419,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,S,True,30.3255,31.646,27.5601,28.4721,30.1365,31.6017,33.178,34.6732,35.7954,28.66,1.2763,0.821429,True,True,True,3.0415,6.2012,8.2353,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,V,True,6.7467,8.4889,7.0675,7.3463,7.9617,8.4609,8.989,9.6712,10.0039,1.32,1.7142,1.268475,False,False,False,1.0273,2.3249,2.9365,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,MP,True,5.0825,3.2285,2.4696,2.6606,2.9236,3.1913,3.4957,3.8695,4.0972,100.0,1.8912,1.593922,False,False,False,0.5721,1.2089,1.6276,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,SD,True,20.5361,17.7806,14.6711,15.4513,16.5823,17.7353,18.858,20.1936,21.2879,91.64,2.8008,1.886841,False,False,True,2.2758,4.7423,6.6168,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,REST,False,1.5476,2.2065,1.1696,1.3496,1.6826,2.0796,2.6032,3.1929,3.6527,18.66,0.532,0.337437,False,True,True,0.9205,1.8433,2.4831,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,M,True,19.1021,15.4571,12.7505,13.4598,14.3363,15.4151,16.5178,17.4111,18.2964,96.8,3.687,2.760997,False,False,False,2.1814,3.9514,5.5459,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,L,True,4.6086,2.5672,2.0682,2.1771,2.3284,2.5456,2.7826,2.9854,3.1288,100.0,2.063,1.853122,False,False,False,0.4542,0.8083,1.0606,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,C,True,6.7142,4.833,3.9602,4.1377,4.4258,4.7961,5.2152,5.5556,5.8103,99.16,1.9181,1.556638,False,False,False,0.7894,1.4179,1.8501,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,KD,True,5.3367,4.018,2.7409,3.2461,3.5971,3.9385,4.3201,4.7876,5.6061,94.36,1.3982,1.021507,False,False,True,0.723,1.5415,2.8653,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,S,True,30.3255,24.9634,21.2697,21.9486,23.445,24.8965,26.5314,27.9576,28.7687,98.7,5.429,4.094164,False,False,False,3.0864,6.009,7.499,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,V,True,6.7467,5.4553,4.6128,4.7875,5.1183,5.4331,5.7728,6.1557,6.3732,99.64,1.3136,1.002869,False,False,False,0.6546,1.3682,1.7604,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,MP,True,5.0825,2.0902,1.6208,1.7276,1.8869,2.0667,2.2696,2.4921,2.6597,100.0,3.0158,2.824617,False,False,False,0.3826,0.7645,1.0389,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,SD,True,20.5361,39.3837,34.0836,35.4878,37.4391,39.3753,41.2177,43.3001,44.939,0.0,18.8392,17.132092,False,False,False,3.7786,7.8123,10.8555,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_only,REST,False,1.5476,1.232,0.6509,0.7499,0.9324,1.1565,1.4558,1.7989,2.0637,80.4,0.391,0.224427,False,True,True,0.5235,1.049,1.4128,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,M,True,19.1021,19.6924,1.7176,1.8875,20.6378,23.459,25.2137,26.8802,27.8717,22.16,4.3569,3.134176,False,True,True,4.5759,24.9927,26.1541,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,L,True,4.6086,3.3002,0.411,0.4543,3.1859,3.7994,4.2631,4.6994,4.9501,87.94,0.8091,0.615008,False,True,True,1.0772,4.2451,4.5392,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,C,True,6.7142,5.5247,0.695,0.7596,5.3756,6.3604,7.1606,7.8355,8.2344,61.28,0.3538,0.505397,True,True,True,1.785,7.0759,7.5394,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,KD,True,5.3367,5.407,0.527,0.5858,4.7857,6.2095,6.9891,7.8211,8.6303,28.72,0.8727,0.705933,True,True,True,2.2034,7.2353,8.1033,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,S,True,30.3255,28.6169,3.1734,3.5256,30.622,34.0818,36.1617,38.0757,39.159,24.0,3.7564,3.158652,False,True,True,5.5398,34.5501,35.9856,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,V,True,6.7467,7.8778,0.7946,0.8568,7.6638,9.1871,10.2952,11.0492,11.743,20.5,2.4404,1.637842,False,True,True,2.6314,10.1924,10.9483,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,MP,True,5.0825,2.8792,0.3434,0.3837,2.6807,3.3244,3.7181,4.1239,4.4149,99.68,1.758,1.506525,False,False,False,1.0374,3.7403,4.0715,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,SD,True,20.5361,24.5701,5.6062,6.0005,6.9228,8.0638,9.6407,91.2853,91.8697,79.72,12.4723,10.623152,False,True,True,2.7179,85.2849,86.2635,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,noise_only,REST,False,1.5476,2.1319,0.1641,0.2024,1.113,2.1491,2.995,3.8457,4.5159,33.98,0.6015,0.436418,True,True,True,1.882,3.6434,4.3518,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,M,True,19.1021,17.005,0.6073,0.6679,17.8492,20.4158,22.0628,23.7356,24.6924,33.7,1.3137,1.582693,True,True,True,4.2136,23.0677,24.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,L,True,4.6086,2.6391,0.1355,0.1504,2.586,3.091,3.4659,3.826,4.0308,99.2,1.5176,1.297656,False,False,False,0.8798,3.6756,3.8953,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,C,True,6.7142,4.9676,0.2581,0.283,4.9605,5.8294,6.5299,7.1142,7.4704,81.1,0.8848,0.714635,False,True,True,1.5695,6.8312,7.2123,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,KD,True,5.3367,4.3,0.1717,0.1915,3.8268,4.9599,5.66,6.3805,7.0237,64.2,0.3768,0.475072,True,True,True,1.8333,6.189,6.852,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,S,True,30.3255,26.1844,1.1886,1.3261,28.0876,31.4136,33.7311,35.8963,36.9264,38.08,1.0882,2.078703,True,True,True,5.6435,34.5702,35.7377,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,V,True,6.7467,5.885,0.2436,0.2632,5.8566,6.962,7.7725,8.3261,8.8009,43.18,0.2153,0.52773,True,True,True,1.9159,8.0629,8.5573,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,MP,True,5.0825,2.1612,0.1059,0.1189,2.049,2.5392,2.8415,3.1449,3.3855,100.0,2.5432,2.360255,False,False,False,0.7925,3.0261,3.2797,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,SD,True,20.5361,35.4766,15.1338,16.1108,18.3285,20.9654,24.4337,96.9233,97.1443,45.32,0.4293,3.902393,True,True,True,6.1052,80.8124,82.0105,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,bias_plus_noise,REST,False,1.5476,1.3812,0.0437,0.054,0.738,1.4076,1.9589,2.5253,2.9597,56.04,0.14,0.229945,True,True,True,1.2209,2.4713,2.916,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,M,True,19.1021,19.648,17.1765,17.8497,18.5598,19.5898,20.7084,21.4272,22.1457,38.44,0.4877,0.42571,True,True,True,2.1486,3.5775,4.9692,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,L,True,4.6086,4.8091,3.8757,4.0658,4.3927,4.7763,5.1848,5.5755,5.8223,38.62,0.1677,0.155953,True,True,True,0.792,1.5097,1.9466,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,C,True,6.7142,5.8072,4.8595,5.0661,5.3782,5.7743,6.1986,6.5725,6.8501,92.84,0.9399,0.615498,False,False,True,0.8205,1.5063,1.9906,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,KD,True,5.3367,6.1758,4.7491,5.1918,5.6439,6.1067,6.6037,7.143,7.7989,13.5,0.7699,0.480884,False,True,True,0.9599,1.9511,3.0498,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,S,True,30.3255,31.9753,28.6471,29.4408,30.7055,31.9825,33.1669,34.3973,35.4755,18.32,1.657,0.976659,False,True,True,2.4614,4.9566,6.8284,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,V,True,6.7467,8.5987,7.384,7.6497,8.1218,8.5715,9.0503,9.5862,9.9279,0.6,1.8248,1.432291,False,False,False,0.9285,1.9365,2.5439,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,MP,True,5.0825,3.5116,2.7956,2.9463,3.2161,3.4876,3.7759,4.1139,4.321,99.94,1.5949,1.319709,False,False,False,0.5598,1.1676,1.5254,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,SD,True,20.5361,17.5882,14.9618,15.5558,16.6032,17.5538,18.5224,19.6119,20.3826,95.8,2.9823,2.125742,False,False,False,1.9192,4.0561,5.4208,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,REST,False,1.5476,1.8862,1.0267,1.1568,1.4221,1.7841,2.2314,2.716,3.0754,33.48,0.2365,0.179313,True,True,True,0.8093,1.5592,2.0487,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,M,True,19.1021,14.6186,12.5449,13.0818,13.7229,14.5572,15.4839,16.1711,16.7513,99.42,4.5449,3.73568,False,False,False,1.761,3.0893,4.2064,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,L,True,4.6086,3.3307,2.6871,2.8147,3.0429,3.305,3.5835,3.8422,4.0346,98.88,1.3036,1.050726,False,False,False,0.5406,1.0274,1.3475,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,C,True,6.7142,4.5239,3.8099,3.9709,4.1964,4.5001,4.8116,5.1175,5.3186,100.0,2.2141,1.92673,False,False,False,0.6151,1.1466,1.5087,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,KD,True,5.3367,4.2384,3.224,3.5266,3.8493,4.1818,4.553,4.9164,5.3999,94.58,1.1549,0.830181,False,False,True,0.7037,1.3898,2.1759,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,S,True,30.3255,25.2939,22.1845,22.914,24.0378,25.2466,26.4921,27.632,28.5655,98.86,5.0789,3.984015,False,False,False,2.4543,4.718,6.381,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,V,True,6.7467,5.5451,4.8021,4.9691,5.2396,5.5308,5.8267,6.1487,6.3478,98.98,1.216,0.944912,False,False,False,0.5871,1.1796,1.5457,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,MP,True,5.0825,2.2816,1.8146,1.9152,2.0868,2.2625,2.4557,2.6709,2.8247,100.0,2.82,2.636196,False,False,False,0.3689,0.7557,1.0101,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,SD,True,20.5361,39.111,34.649,35.7298,37.5155,39.1101,40.6999,42.426,43.6514,0.0,18.5739,17.128873,False,False,False,3.1844,6.6962,9.0024,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_only,REST,False,1.5476,1.0568,0.5745,0.6455,0.7933,0.9991,1.2474,1.5196,1.7386,90.78,0.5485,0.350095,False,False,True,0.4541,0.8741,1.1641,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,M,True,19.1021,18.4782,1.6445,1.7702,19.7907,22.1949,23.7081,25.0879,25.8658,23.08,3.0928,2.458459,False,True,True,3.9174,23.3176,24.2213,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,L,True,4.6086,4.2338,0.5387,0.5859,4.1105,4.9275,5.4815,5.9826,6.304,37.26,0.3189,0.403738,True,True,True,1.371,5.3967,5.7653,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,C,True,6.7142,5.1054,0.6608,0.7138,5.1132,5.9817,6.58,7.128,7.4708,79.94,0.7325,0.641029,False,True,True,1.4668,6.4142,6.81,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,KD,True,5.3367,5.6357,0.5686,0.6302,5.2665,6.5669,7.2997,8.0255,8.6116,25.42,1.2302,0.88026,True,True,True,2.0332,7.3952,8.043,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,S,True,30.3255,28.7376,3.2714,3.5534,31.7339,34.6309,36.3228,37.9379,38.8715,22.12,4.3055,3.553783,False,True,True,4.5889,34.3845,35.6001,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,V,True,6.7467,7.9032,0.8225,0.8722,7.981,9.2781,10.3283,11.0779,11.5507,21.0,2.5314,1.732112,False,True,True,2.3473,10.2057,10.7282,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,MP,True,5.0825,3.1071,0.3803,0.4138,2.9779,3.6209,4.0406,4.4185,4.6859,99.0,1.4616,1.23161,False,False,False,1.0627,4.0047,4.3056,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,SD,True,20.5361,25.0124,5.6803,6.0013,6.886,7.989,9.4076,91.2305,91.714,79.08,12.5472,10.778905,False,True,True,2.5216,85.2292,86.0337,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,noise_only,REST,False,1.5476,1.7866,0.1419,0.177,0.9528,1.8043,2.5455,3.2067,3.7194,40.9,0.2567,0.303312,True,True,True,1.5927,3.0297,3.5774,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,M,True,19.1021,15.9802,0.5824,0.627,17.2473,19.3323,20.8141,22.1394,22.9863,46.68,0.2302,1.288607,True,True,True,3.5668,21.5125,22.4039,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,L,True,4.6086,3.3911,0.1776,0.1936,3.321,4.0126,4.478,4.8979,5.1715,80.64,0.596,0.506405,False,True,True,1.157,4.7043,4.9939,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,C,True,6.7142,4.5975,0.2452,0.2651,4.721,5.4871,6.0172,6.5004,6.789,94.2,1.2272,1.026805,False,False,True,1.2962,6.2354,6.5438,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,KD,True,5.3367,4.4875,0.1852,0.206,4.2119,5.2675,5.9043,6.5766,7.0688,52.56,0.0693,0.433374,True,True,True,1.6923,6.3706,6.8836,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,S,True,30.3255,26.33,1.2307,1.3393,29.1498,32.0229,33.956,35.8136,36.7336,30.92,1.6975,2.283549,True,True,True,4.8062,34.4743,35.5029,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,V,True,6.7467,5.9137,0.2529,0.2684,6.1125,7.038,7.8206,8.3631,8.7385,38.94,0.2912,0.54615,True,True,True,1.7081,8.0947,8.4856,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,MP,True,5.0825,2.3361,0.1178,0.1285,2.2744,2.7691,3.0938,3.3905,3.5938,100.0,2.3133,2.140295,False,False,False,0.8194,3.2621,3.476,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,SD,True,20.5361,35.805,15.3023,16.1319,18.271,20.7971,23.8977,96.9096,97.0869,47.32,0.2609,4.05918,True,True,True,5.6267,80.7777,81.7846,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,bias_plus_noise,REST,False,1.5476,1.1591,0.0379,0.0473,0.6369,1.1853,1.6624,2.1046,2.4398,69.76,0.3622,0.258974,True,True,True,1.0255,2.0573,2.4019,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,M,True,19.1021,19.5788,17.7602,18.1479,18.7578,19.5466,20.3586,21.0113,21.4694,36.18,0.4445,0.341402,True,True,True,1.6009,2.8634,3.7093,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,L,True,4.6086,5.3174,4.4255,4.6331,4.9332,5.2813,5.6602,6.0336,6.281,9.5,0.6728,0.432803,False,False,True,0.7269,1.4004,1.8555,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,C,True,6.7142,5.9872,5.2165,5.3963,5.6686,5.968,6.2999,6.5931,6.7928,93.58,0.7462,0.49222,False,False,True,0.6314,1.1968,1.5762,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,KD,True,5.3367,6.119,5.0062,5.3183,5.6867,6.0798,6.4826,6.9361,7.3682,10.42,0.7431,0.47528,False,True,True,0.796,1.6178,2.362,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,S,True,30.3255,30.8152,28.3288,29.0259,29.9052,30.8124,31.719,32.5898,33.308,35.98,0.4869,0.388043,True,True,True,1.8138,3.564,4.9793,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,V,True,6.7467,8.295,7.361,7.5611,7.9226,8.2709,8.6492,9.0515,9.3186,0.26,1.5242,1.222946,False,False,False,0.7265,1.4904,1.9576,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,MP,True,5.0825,4.3058,3.6267,3.7665,4.0262,4.2836,4.5633,4.8592,5.0628,95.36,0.7989,0.558157,False,False,False,0.5371,1.0927,1.4361,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,SD,True,20.5361,17.7881,15.7816,16.2598,17.0208,17.7601,18.5351,19.3324,19.9009,98.4,2.776,2.08955,False,False,False,1.5143,3.0726,4.1193,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,REST,False,1.5476,1.7932,0.9752,1.1219,1.3772,1.7053,2.1157,2.5731,2.879,38.04,0.1577,0.147848,True,True,True,0.7385,1.4512,1.9038,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,M,True,19.1021,14.531,13.0285,13.3274,13.8444,14.4935,15.1912,15.7352,16.1217,100.0,4.6086,4.007414,False,False,False,1.3468,2.4078,3.0931,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,L,True,4.6086,3.6749,3.0596,3.1856,3.4067,3.6454,3.91,4.1747,4.3455,97.76,0.9631,0.725845,False,False,False,0.5033,0.9891,1.2859,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,C,True,6.7142,4.6555,4.0759,4.2052,4.4071,4.6466,4.8954,5.1196,5.2577,100.0,2.0676,1.851845,False,False,False,0.4883,0.9143,1.1817,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,KD,True,5.3367,4.1887,3.3931,3.6135,3.8784,4.1557,4.4514,4.7714,5.0892,96.9,1.1811,0.894816,False,False,False,0.5729,1.1579,1.696,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,S,True,30.3255,24.3149,22.0569,22.593,23.4411,24.2856,25.1991,26.0254,26.6028,99.68,6.0399,5.212837,False,False,False,1.758,3.4324,4.5459,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,V,True,6.7467,5.3392,4.7562,4.8908,5.0984,5.3274,5.5671,5.8091,5.9674,99.96,1.4193,1.203961,False,False,False,0.4687,0.9183,1.2112,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,MP,True,5.0825,2.792,2.342,2.4419,2.6049,2.7779,2.9622,3.1619,3.302,100.0,2.3046,2.131152,False,False,False,0.3573,0.72,0.96,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,SD,True,20.5361,39.5015,36.1222,36.9801,38.2657,39.4789,40.7572,41.9964,42.9135,0.0,18.9428,17.863546,False,False,False,2.4915,5.0164,6.7914,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_only,REST,False,1.5476,1.0023,0.5436,0.6243,0.767,0.9523,1.1841,1.4419,1.6158,93.22,0.5953,0.396426,False,False,True,0.4171,0.8176,1.0722,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,M,True,19.1021,18.8588,1.6569,1.7727,20.5431,22.3482,23.6032,24.6967,25.3461,19.6,3.2461,2.486428,False,True,True,3.06,22.924,23.6892,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,L,True,4.6086,4.7946,0.6023,0.6524,4.8345,5.4972,6.0729,6.5562,6.8844,22.18,0.8886,0.653561,False,True,True,1.2383,5.9038,6.2821,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,C,True,6.7142,5.3873,0.6861,0.7321,5.6433,6.2472,6.7387,7.2213,7.5138,73.9,0.467,0.463276,True,True,True,1.0954,6.4891,6.8277,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,KD,True,5.3367,5.7189,0.5788,0.6359,5.7324,6.6095,7.2465,7.8781,8.3361,21.86,1.2728,0.89112,False,True,True,1.5141,7.2422,7.7573,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,S,True,30.3255,28.3351,3.2313,3.419,31.6775,33.5943,34.9747,36.2489,37.0466,20.7,3.2689,2.824108,False,True,True,3.2972,32.8299,33.8153,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,V,True,6.7467,7.8193,0.7945,0.8371,8.0545,9.0976,10.0023,10.591,10.9431,18.98,2.3509,1.620187,False,True,True,1.9478,9.7539,10.1485,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,MP,True,5.0825,3.896,0.4754,0.5155,3.9595,4.5088,4.9107,5.296,5.5215,82.82,0.5737,0.471691,False,True,True,0.9512,4.7805,5.0461,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,SD,True,20.5361,23.4409,5.8625,6.1414,7.0354,8.0798,9.1446,91.2495,91.6578,81.08,12.4563,10.59673,False,True,True,2.1092,85.1081,85.7953,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,noise_only,REST,False,1.5476,1.749,0.1393,0.173,0.9905,1.7842,2.461,3.1004,3.5374,41.94,0.2366,0.281935,True,True,True,1.4705,2.9275,3.3981,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,M,True,19.1021,16.3251,0.5866,0.6281,17.8477,19.466,20.7073,21.7885,22.5051,42.66,0.3639,1.091609,True,True,True,2.8597,21.1604,21.9185,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,L,True,4.6086,3.8478,0.1988,0.2155,3.9062,4.4719,4.9571,5.3886,5.6409,57.78,0.1366,0.308774,True,True,True,1.0509,5.1731,5.4421,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,C,True,6.7142,4.8615,0.2547,0.2724,5.1867,5.7416,6.1783,6.5785,6.8246,93.1,0.9726,0.822396,False,False,True,0.9916,6.3062,6.5699,5,"[2002, 2006, 2010, 2014, 2018]"
