tier,target_year,horizon_days,seed,mask,parties,p_majority,certified_indicator,certified_coalition_seats,brier
tier3,2022,14,13579,191,M+L+C+KD+S+V+SD,1.0,1,331,0.0
tier3,2022,14,13579,192,MP+SD,0.0,0,91,0.0
tier3,2022,14,13579,193,M+MP+SD,5e-05,0,159,2.5e-09
tier3,2022,14,13579,194,L+MP+SD,0.0,0,107,0.0
tier3,2022,14,13579,195,M+L+MP+SD,0.16395,1,175,0.6989796024999999
tier3,2022,14,13579,196,C+MP+SD,0.0,0,115,0.0
tier3,2022,14,13579,197,M+C+MP+SD,0.6693,1,183,0.10936248999999999
tier3,2022,14,13579,198,L+C+MP+SD,0.0,0,131,0.0
tier3,2022,14,13579,199,M+L+C+MP+SD,1.0,1,199,0.0
tier3,2022,14,13579,200,KD+MP+SD,0.0,0,110,0.0
tier3,2022,14,13579,201,M+KD+MP+SD,0.48865,1,178,0.2614788225
tier3,2022,14,13579,202,L+KD+MP+SD,0.0,0,126,0.0
tier3,2022,14,13579,203,M+L+KD+MP+SD,1.0,1,194,0.0
tier3,2022,14,13579,204,C+KD+MP+SD,0.0,0,134,0.0
tier3,2022,14,13579,205,M+C+KD+MP+SD,1.0,1,202,0.0
tier3,2022,14,13579,206,L+C+KD+MP+SD,0.0,0,150,0.0
tier3,2022,14,13579,207,M+L+C+KD+MP+SD,1.0,1,218,0.0
tier3,2022,14,13579,208,S+MP+SD,1.0,1,198,0.0
tier3,2022,14,13579,209,M+S+MP+SD,1.0,1,266,0.0
tier3,2022,14,13579,210,L+S+MP+SD,1.0,1,214,0.0
tier3,2022,14,13579,211,M+L+S+MP+SD,1.0,1,282,0.0
tier3,2022,14,13579,212,C+S+MP+SD,1.0,1,222,0.0
tier3,2022,14,13579,213,M+C+S+MP+SD,1.0,1,290,0.0
tier3,2022,14,13579,214,L+C+S+MP+SD,1.0,1,238,0.0
tier3,2022,14,13579,215,M+L+C+S+MP+SD,1.0,1,306,0.0
tier3,2022,14,13579,216,KD+S+MP+SD,1.0,1,217,0.0
tier3,2022,14,13579,217,M+KD+S+MP+SD,1.0,1,285,0.0
tier3,2022,14,13579,218,L+KD+S+MP+SD,1.0,1,233,0.0
tier3,2022,14,13579,219,M+L+KD+S+MP+SD,1.0,1,301,0.0
tier3,2022,14,13579,220,C+KD+S+MP+SD,1.0,1,241,0.0
tier3,2022,14,13579,221,M+C+KD+S+MP+SD,1.0,1,309,0.0
tier3,2022,14,13579,222,L+C+KD+S+MP+SD,1.0,1,257,0.0
tier3,2022,14,13579,223,M+L+C+KD+S+MP+SD,1.0,1,325,0.0
tier3,2022,14,13579,224,V+MP+SD,0.0,0,115,0.0
tier3,2022,14,13579,225,M+V+MP+SD,0.7891,1,183,0.04447880999999999
tier3,2022,14,13579,226,L+V+MP+SD,0.0,0,131,0.0
tier3,2022,14,13579,227,M+L+V+MP+SD,1.0,1,199,0.0
tier3,2022,14,13579,228,C+V+MP+SD,0.0,0,139,0.0
tier3,2022,14,13579,229,M+C+V+MP+SD,1.0,1,207,0.0
tier3,2022,14,13579,230,L+C+V+MP+SD,0.00055,0,155,3.025e-07
tier3,2022,14,13579,231,M+L+C+V+MP+SD,1.0,1,223,0.0
tier3,2022,14,13579,232,KD+V+MP+SD,0.0,0,134,0.0
tier3,2022,14,13579,233,M+KD+V+MP+SD,1.0,1,202,0.0
tier3,2022,14,13579,234,L+KD+V+MP+SD,0.0,0,150,0.0
tier3,2022,14,13579,235,M+L+KD+V+MP+SD,1.0,1,218,0.0
tier3,2022,14,13579,236,C+KD+V+MP+SD,0.00605,0,158,3.66025e-05
tier3,2022,14,13579,237,M+C+KD+V+MP+SD,1.0,1,226,0.0
tier3,2022,14,13579,238,L+C+KD+V+MP+SD,0.6949,0,174,0.4828860099999999
tier3,2022,14,13579,239,M+L+C+KD+V+MP+SD,1.0,1,242,0.0
tier3,2022,14,13579,240,S+V+MP+SD,1.0,1,222,0.0
tier3,2022,14,13579,241,M+S+V+MP+SD,1.0,1,290,0.0
tier3,2022,14,13579,242,L+S+V+MP+SD,1.0,1,238,0.0
tier3,2022,14,13579,243,M+L+S+V+MP+SD,1.0,1,306,0.0
tier3,2022,14,13579,244,C+S+V+MP+SD,1.0,1,246,0.0
tier3,2022,14,13579,245,M+C+S+V+MP+SD,1.0,1,314,0.0
tier3,2022,14,13579,246,L+C+S+V+MP+SD,1.0,1,262,0.0
tier3,2022,14,13579,247,M+L+C+S+V+MP+SD,1.0,1,330,0.0
tier3,2022,14,13579,248,KD+S+V+MP+SD,1.0,1,241,0.0
tier3,2022,14,13579,249,M+KD+S+V+MP+SD,1.0,1,309,0.0
tier3,2022,14,13579,250,L+KD+S+V+MP+SD,1.0,1,257,0.0
tier3,2022,14,13579,251,M+L+KD+S+V+MP+SD,1.0,1,325,0.0
tier3,2022,14,13579,252,C+KD+S+V+MP+SD,1.0,1,265,0.0
tier3,2022,14,13579,253,M+C+KD+S+V+MP+SD,1.0,1,333,0.0
tier3,2022,14,13579,254,L+C+KD+S+V+MP+SD,1.0,1,281,0.0
tier3,2022,7,12345,1,M,0.0,0,68,0.0
tier3,2022,7,12345,2,L,0.0,0,16,0.0
tier3,2022,7,12345,3,M+L,0.0,0,84,0.0
tier3,2022,7,12345,4,C,0.0,0,24,0.0
tier3,2022,7,12345,5,M+C,0.0,0,92,0.0
tier3,2022,7,12345,6,L+C,0.0,0,40,0.0
tier3,2022,7,12345,7,M+L+C,0.0,0,108,0.0
tier3,2022,7,12345,8,KD,0.0,0,19,0.0
tier3,2022,7,12345,9,M+KD,0.0,0,87,0.0
tier3,2022,7,12345,10,L+KD,0.0,0,35,0.0
tier3,2022,7,12345,11,M+L+KD,0.0,0,103,0.0
tier3,2022,7,12345,12,C+KD,0.0,0,43,0.0
tier3,2022,7,12345,13,M+C+KD,0.0,0,111,0.0
tier3,2022,7,12345,14,L+C+KD,0.0,0,59,0.0
tier3,2022,7,12345,15,M+L+C+KD,0.0,0,127,0.0
tier3,2022,7,12345,16,S,0.0,0,107,0.0
tier3,2022,7,12345,17,M+S,0.3512,1,175,0.42094144000000006
tier3,2022,7,12345,18,L+S,0.0,0,123,0.0
tier3,2022,7,12345,19,M+L+S,0.99225,1,191,6.006250000000054e-05
tier3,2022,7,12345,20,C+S,0.0,0,131,0.0
tier3,2022,7,12345,21,M+C+S,1.0,1,199,0.0
tier3,2022,7,12345,22,L+C+S,0.0,0,147,0.0
tier3,2022,7,12345,23,M+L+C+S,1.0,1,215,0.0
tier3,2022,7,12345,24,KD+S,0.0,0,126,0.0
tier3,2022,7,12345,25,M+KD+S,0.99995,1,194,2.499999999999449e-09
tier3,2022,7,12345,26,L+KD+S,0.0,0,142,0.0
tier3,2022,7,12345,27,M+L+KD+S,1.0,1,210,0.0
tier3,2022,7,12345,28,C+KD+S,0.0,0,150,0.0
tier3,2022,7,12345,29,M+C+KD+S,1.0,1,218,0.0
tier3,2022,7,12345,30,L+C+KD+S,0.19045,0,166,0.0362712025
tier3,2022,7,12345,31,M+L+C+KD+S,1.0,1,234,0.0
tier3,2022,7,12345,32,V,0.0,0,24,0.0
tier3,2022,7,12345,33,M+V,0.0,0,92,0.0
tier3,2022,7,12345,34,L+V,0.0,0,40,0.0
tier3,2022,7,12345,35,M+L+V,0.0,0,108,0.0
tier3,2022,7,12345,36,C+V,0.0,0,48,0.0
tier3,2022,7,12345,37,M+C+V,0.0,0,116,0.0
tier3,2022,7,12345,38,L+C+V,0.0,0,64,0.0
tier3,2022,7,12345,39,M+L+C+V,0.0,0,132,0.0
tier3,2022,7,12345,40,KD+V,0.0,0,43,0.0
tier3,2022,7,12345,41,M+KD+V,0.0,0,111,0.0
tier3,2022,7,12345,42,L+KD+V,0.0,0,59,0.0
tier3,2022,7,12345,43,M+L+KD+V,0.0,0,127,0.0
tier3,2022,7,12345,44,C+KD+V,0.0,0,67,0.0
tier3,2022,7,12345,45,M+C+KD+V,0.0,0,135,0.0
tier3,2022,7,12345,46,L+C+KD+V,0.0,0,83,0.0
tier3,2022,7,12345,47,M+L+C+KD+V,0.0,0,151,0.0
tier3,2022,7,12345,48,S+V,0.0,0,131,0.0
tier3,2022,7,12345,49,M+S+V,1.0,1,199,0.0
tier3,2022,7,12345,50,L+S+V,0.0,0,147,0.0
tier3,2022,7,12345,51,M+L+S+V,1.0,1,215,0.0
tier3,2022,7,12345,52,C+S+V,0.0,0,155,0.0
tier3,2022,7,12345,53,M+C+S+V,1.0,1,223,0.0
tier3,2022,7,12345,54,L+C+S+V,0.44955,0,171,0.20209520250000002
tier3,2022,7,12345,55,M+L+C+S+V,1.0,1,239,0.0
tier3,2022,7,12345,56,KD+S+V,0.0,0,150,0.0
tier3,2022,7,12345,57,M+KD+S+V,1.0,1,218,0.0
tier3,2022,7,12345,58,L+KD+S+V,0.20065,0,166,0.0402604225
tier3,2022,7,12345,59,M+L+KD+S+V,1.0,1,234,0.0
tier3,2022,7,12345,60,C+KD+S+V,0.84355,0,174,0.7115766025
tier3,2022,7,12345,61,M+C+KD+S+V,1.0,1,242,0.0
tier3,2022,7,12345,62,L+C+KD+S+V,0.9999,1,190,9.999999999997797e-09
tier3,2022,7,12345,63,M+L+C+KD+S+V,1.0,1,258,0.0
tier3,2022,7,12345,64,MP,0.0,0,18,0.0
tier3,2022,7,12345,65,M+MP,0.0,0,86,0.0
tier3,2022,7,12345,66,L+MP,0.0,0,34,0.0
tier3,2022,7,12345,67,M+L+MP,0.0,0,102,0.0
tier3,2022,7,12345,68,C+MP,0.0,0,42,0.0
tier3,2022,7,12345,69,M+C+MP,0.0,0,110,0.0
tier3,2022,7,12345,70,L+C+MP,0.0,0,58,0.0
tier3,2022,7,12345,71,M+L+C+MP,0.0,0,126,0.0
tier3,2022,7,12345,72,KD+MP,0.0,0,37,0.0
tier3,2022,7,12345,73,M+KD+MP,0.0,0,105,0.0
tier3,2022,7,12345,74,L+KD+MP,0.0,0,53,0.0
tier3,2022,7,12345,75,M+L+KD+MP,0.0,0,121,0.0
tier3,2022,7,12345,76,C+KD+MP,0.0,0,61,0.0
tier3,2022,7,12345,77,M+C+KD+MP,0.0,0,129,0.0
tier3,2022,7,12345,78,L+C+KD+MP,0.0,0,77,0.0
tier3,2022,7,12345,79,M+L+C+KD+MP,0.0,0,145,0.0
tier3,2022,7,12345,80,S+MP,0.0,0,125,0.0
tier3,2022,7,12345,81,M+S+MP,0.9999,1,193,9.999999999997797e-09
tier3,2022,7,12345,82,L+S+MP,0.0,0,141,0.0
tier3,2022,7,12345,83,M+L+S+MP,1.0,1,209,0.0
tier3,2022,7,12345,84,C+S+MP,0.0,0,149,0.0
tier3,2022,7,12345,85,M+C+S+MP,1.0,1,217,0.0
tier3,2022,7,12345,86,L+C+S+MP,0.2003,0,165,0.040120090000000004
tier3,2022,7,12345,87,M+L+C+S+MP,1.0,1,233,0.0
tier3,2022,7,12345,88,KD+S+MP,0.0,0,144,0.0
tier3,2022,7,12345,89,M+KD+S+MP,1.0,1,212,0.0
tier3,2022,7,12345,90,L+KD+S+MP,0.0194,0,160,0.00037636
tier3,2022,7,12345,91,M+L+KD+S+MP,1.0,1,228,0.0
tier3,2022,7,12345,92,C+KD+S+MP,0.3097,0,168,0.09591408999999998
tier3,2022,7,12345,93,M+C+KD+S+MP,1.0,1,236,0.0
tier3,2022,7,12345,94,L+C+KD+S+MP,0.88055,1,184,0.014268302499999988
tier3,2022,7,12345,95,M+L+C+KD+S+MP,1.0,1,252,0.0
tier3,2022,7,12345,96,V+MP,0.0,0,42,0.0
tier3,2022,7,12345,97,M+V+MP,0.0,0,110,0.0
tier3,2022,7,12345,98,L+V+MP,0.0,0,58,0.0
tier3,2022,7,12345,99,M+L+V+MP,0.0,0,126,0.0
tier3,2022,7,12345,100,C+V+MP,0.0,0,66,0.0
tier3,2022,7,12345,101,M+C+V+MP,0.0,0,134,0.0
tier3,2022,7,12345,102,L+C+V+MP,0.0,0,82,0.0
tier3,2022,7,12345,103,M+L+C+V+MP,0.0,0,150,0.0
tier3,2022,7,12345,104,KD+V+MP,0.0,0,61,0.0
tier3,2022,7,12345,105,M+KD+V+MP,0.0,0,129,0.0
tier3,2022,7,12345,106,L+KD+V+MP,0.0,0,77,0.0
tier3,2022,7,12345,107,M+L+KD+V+MP,0.0,0,145,0.0
tier3,2022,7,12345,108,C+KD+V+MP,0.0,0,85,0.0
tier3,2022,7,12345,109,M+C+KD+V+MP,0.0,0,153,0.0
tier3,2022,7,12345,110,L+C+KD+V+MP,0.0,0,101,0.0
tier3,2022,7,12345,111,M+L+C+KD+V+MP,0.2889,0,169,0.08346321
tier3,2022,7,12345,112,S+V+MP,0.0,0,149,0.0
tier3,2022,7,12345,113,M+S+V+MP,1.0,1,217,0.0
tier3,2022,7,12345,114,L+S+V+MP,0.19895,0,165,0.03958110249999999
tier3,2022,7,12345,115,M+L+S+V+MP,1.0,1,233,0.0
tier3,2022,7,12345,116,C+S+V+MP,0.59845,0,173,0.35814240250000007
tier3,2022,7,12345,117,M+C+S+V+MP,1.0,1,241,0.0
tier3,2022,7,12345,118,L+C+S+V+MP,0.9769,1,189,0.0005336100000000004
tier3,2022,7,12345,119,M+L+C+S+V+MP,1.0,1,257,0.0
tier3,2022,7,12345,120,KD+S+V+MP,0.34945,0,168,0.1221153025
tier3,2022,7,12345,121,M+KD+S+V+MP,1.0,1,236,0.0
tier3,2022,7,12345,122,L+KD+S+V+MP,0.951,1,184,0.0024010000000000043
tier3,2022,7,12345,123,M+L+KD+S+V+MP,1.0,1,252,0.0
tier3,2022,7,12345,124,C+KD+S+V+MP,0.99995,1,192,2.499999999999449e-09
tier3,2022,7,12345,125,M+C+KD+S+V+MP,1.0,1,260,0.0
tier3,2022,7,12345,126,L+C+KD+S+V+MP,1.0,1,208,0.0
tier3,2022,7,12345,127,M+L+C+KD+S+V+MP,1.0,1,276,0.0
tier3,2022,7,12345,128,SD,0.0,0,73,0.0
tier3,2022,7,12345,129,M+SD,0.0,0,141,0.0
tier3,2022,7,12345,130,L+SD,0.0,0,89,0.0
tier3,2022,7,12345,131,M+L+SD,5e-05,0,157,2.5e-09
tier3,2022,7,12345,132,C+SD,0.0,0,97,0.0
tier3,2022,7,12345,133,M+C+SD,0.049,0,165,0.0024010000000000004
tier3,2022,7,12345,134,L+C+SD,0.0,0,113,0.0
tier3,2022,7,12345,135,M+L+C+SD,0.65055,1,181,0.12211530250000002
tier3,2022,7,12345,136,KD+SD,0.0,0,92,0.0
tier3,2022,7,12345,137,M+KD+SD,0.0231,0,160,0.0005336099999999999
tier3,2022,7,12345,138,L+KD+SD,0.0,0,108,0.0
tier3,2022,7,12345,139,M+L+KD+SD,0.40155,1,176,0.3581424024999999
tier3,2022,7,12345,140,C+KD+SD,0.0,0,116,0.0
tier3,2022,7,12345,141,M+C+KD+SD,0.80105,1,184,0.039581102499999986
tier3,2022,7,12345,142,L+C+KD+SD,0.0,0,132,0.0
tier3,2022,7,12345,143,M+L+C+KD+SD,1.0,1,200,0.0
tier3,2022,7,12345,144,S+SD,0.7111,1,180,0.08346321000000002
tier3,2022,7,12345,145,M+S+SD,1.0,1,248,0.0
tier3,2022,7,12345,146,L+S+SD,1.0,1,196,0.0
tier3,2022,7,12345,147,M+L+S+SD,1.0,1,264,0.0
tier3,2022,7,12345,148,C+S+SD,1.0,1,204,0.0
tier3,2022,7,12345,149,M+C+S+SD,1.0,1,272,0.0
tier3,2022,7,12345,150,L+C+S+SD,1.0,1,220,0.0
tier3,2022,7,12345,151,M+L+C+S+SD,1.0,1,288,0.0
tier3,2022,7,12345,152,KD+S+SD,1.0,1,199,0.0
tier3,2022,7,12345,153,M+KD+S+SD,1.0,1,267,0.0
tier3,2022,7,12345,154,L+KD+S+SD,1.0,1,215,0.0
tier3,2022,7,12345,155,M+L+KD+S+SD,1.0,1,283,0.0
tier3,2022,7,12345,156,C+KD+S+SD,1.0,1,223,0.0
tier3,2022,7,12345,157,M+C+KD+S+SD,1.0,1,291,0.0
tier3,2022,7,12345,158,L+C+KD+S+SD,1.0,1,239,0.0
tier3,2022,7,12345,159,M+L+C+KD+S+SD,1.0,1,307,0.0
tier3,2022,7,12345,160,V+SD,0.0,0,97,0.0
tier3,2022,7,12345,161,M+V+SD,0.11945,0,165,0.0142683025
tier3,2022,7,12345,162,L+V+SD,0.0,0,113,0.0
tier3,2022,7,12345,163,M+L+V+SD,0.6903,1,181,0.09591408999999998
tier3,2022,7,12345,164,C+V+SD,0.0,0,121,0.0
tier3,2022,7,12345,165,M+C+V+SD,0.9806,1,189,0.0003763599999999989
tier3,2022,7,12345,166,L+C+V+SD,0.0,0,137,0.0
tier3,2022,7,12345,167,M+L+C+V+SD,1.0,1,205,0.0
tier3,2022,7,12345,168,KD+V+SD,0.0,0,116,0.0
tier3,2022,7,12345,169,M+KD+V+SD,0.7997,1,184,0.04012009000000001
tier3,2022,7,12345,170,L+KD+V+SD,0.0,0,132,0.0
tier3,2022,7,12345,171,M+L+KD+V+SD,1.0,1,200,0.0
tier3,2022,7,12345,172,C+KD+V+SD,0.0,0,140,0.0
tier3,2022,7,12345,173,M+C+KD+V+SD,1.0,1,208,0.0
tier3,2022,7,12345,174,L+C+KD+V+SD,0.0001,0,156,1e-08
tier3,2022,7,12345,175,M+L+C+KD+V+SD,1.0,1,224,0.0
tier3,2022,7,12345,176,S+V+SD,1.0,1,204,0.0
tier3,2022,7,12345,177,M+S+V+SD,1.0,1,272,0.0
tier3,2022,7,12345,178,L+S+V+SD,1.0,1,220,0.0
tier3,2022,7,12345,179,M+L+S+V+SD,1.0,1,288,0.0
tier3,2022,7,12345,180,C+S+V+SD,1.0,1,228,0.0
tier3,2022,7,12345,181,M+C+S+V+SD,1.0,1,296,0.0
tier3,2022,7,12345,182,L+C+S+V+SD,1.0,1,244,0.0
tier3,2022,7,12345,183,M+L+C+S+V+SD,1.0,1,312,0.0
tier3,2022,7,12345,184,KD+S+V+SD,1.0,1,223,0.0
tier3,2022,7,12345,185,M+KD+S+V+SD,1.0,1,291,0.0
tier3,2022,7,12345,186,L+KD+S+V+SD,1.0,1,239,0.0
tier3,2022,7,12345,187,M+L+KD+S+V+SD,1.0,1,307,0.0
tier3,2022,7,12345,188,C+KD+S+V+SD,1.0,1,247,0.0
tier3,2022,7,12345,189,M+C+KD+S+V+SD,1.0,1,315,0.0
tier3,2022,7,12345,190,L+C+KD+S+V+SD,1.0,1,263,0.0
tier3,2022,7,12345,191,M+L+C+KD+S+V+SD,1.0,1,331,0.0
tier3,2022,7,12345,192,MP+SD,0.0,0,91,0.0
tier3,2022,7,12345,193,M+MP+SD,0.0001,0,159,1e-08
tier3,2022,7,12345,194,L+MP+SD,0.0,0,107,0.0
tier3,2022,7,12345,195,M+L+MP+SD,0.15645,1,175,0.7115766025
tier3,2022,7,12345,196,C+MP+SD,0.0,0,115,0.0
tier3,2022,7,12345,197,M+C+MP+SD,0.79935,1,183,0.0402604225
tier3,2022,7,12345,198,L+C+MP+SD,0.0,0,131,0.0
tier3,2022,7,12345,199,M+L+C+MP+SD,1.0,1,199,0.0
tier3,2022,7,12345,200,KD+MP+SD,0.0,0,110,0.0
tier3,2022,7,12345,201,M+KD+MP+SD,0.55045,1,178,0.20209520250000002
tier3,2022,7,12345,202,L+KD+MP+SD,0.0,0,126,0.0
tier3,2022,7,12345,203,M+L+KD+MP+SD,1.0,1,194,0.0
tier3,2022,7,12345,204,C+KD+MP+SD,0.0,0,134,0.0
tier3,2022,7,12345,205,M+C+KD+MP+SD,1.0,1,202,0.0
tier3,2022,7,12345,206,L+C+KD+MP+SD,0.0,0,150,0.0
tier3,2022,7,12345,207,M+L+C+KD+MP+SD,1.0,1,218,0.0
tier3,2022,7,12345,208,S+MP+SD,1.0,1,198,0.0
tier3,2022,7,12345,209,M+S+MP+SD,1.0,1,266,0.0
tier3,2022,7,12345,210,L+S+MP+SD,1.0,1,214,0.0
tier3,2022,7,12345,211,M+L+S+MP+SD,1.0,1,282,0.0
tier3,2022,7,12345,212,C+S+MP+SD,1.0,1,222,0.0
tier3,2022,7,12345,213,M+C+S+MP+SD,1.0,1,290,0.0
tier3,2022,7,12345,214,L+C+S+MP+SD,1.0,1,238,0.0
tier3,2022,7,12345,215,M+L+C+S+MP+SD,1.0,1,306,0.0
tier3,2022,7,12345,216,KD+S+MP+SD,1.0,1,217,0.0
tier3,2022,7,12345,217,M+KD+S+MP+SD,1.0,1,285,0.0
tier3,2022,7,12345,218,L+KD+S+MP+SD,1.0,1,233,0.0
tier3,2022,7,12345,219,M+L+KD+S+MP+SD,1.0,1,301,0.0
tier3,2022,7,12345,220,C+KD+S+MP+SD,1.0,1,241,0.0
tier3,2022,7,12345,221,M+C+KD+S+MP+SD,1.0,1,309,0.0
tier3,2022,7,12345,222,L+C+KD+S+MP+SD,1.0,1,257,0.0
tier3,2022,7,12345,223,M+L+C+KD+S+MP+SD,1.0,1,325,0.0
tier3,2022,7,12345,224,V+MP+SD,0.0,0,115,0.0
tier3,2022,7,12345,225,M+V+MP+SD,0.80955,1,183,0.0362712025
tier3,2022,7,12345,226,L+V+MP+SD,0.0,0,131,0.0
tier3,2022,7,12345,227,M+L+V+MP+SD,1.0,1,199,0.0
tier3,2022,7,12345,228,C+V+MP+SD,0.0,0,139,0.0
tier3,2022,7,12345,229,M+C+V+MP+SD,1.0,1,207,0.0
tier3,2022,7,12345,230,L+C+V+MP+SD,5e-05,0,155,2.5e-09
tier3,2022,7,12345,231,M+L+C+V+MP+SD,1.0,1,223,0.0
tier3,2022,7,12345,232,KD+V+MP+SD,0.0,0,134,0.0
tier3,2022,7,12345,233,M+KD+V+MP+SD,1.0,1,202,0.0
tier3,2022,7,12345,234,L+KD+V+MP+SD,0.0,0,150,0.0
tier3,2022,7,12345,235,M+L+KD+V+MP+SD,1.0,1,218,0.0
tier3,2022,7,12345,236,C+KD+V+MP+SD,0.00775,0,158,6.0062499999999996e-05
tier3,2022,7,12345,237,M+C+KD+V+MP+SD,1.0,1,226,0.0
tier3,2022,7,12345,238,L+C+KD+V+MP+SD,0.6488,0,174,0.42094144000000006
tier3,2022,7,12345,239,M+L+C+KD+V+MP+SD,1.0,1,242,0.0
tier3,2022,7,12345,240,S+V+MP+SD,1.0,1,222,0.0
tier3,2022,7,12345,241,M+S+V+MP+SD,1.0,1,290,0.0
tier3,2022,7,12345,242,L+S+V+MP+SD,1.0,1,238,0.0
tier3,2022,7,12345,243,M+L+S+V+MP+SD,1.0,1,306,0.0
tier3,2022,7,12345,244,C+S+V+MP+SD,1.0,1,246,0.0
tier3,2022,7,12345,245,M+C+S+V+MP+SD,1.0,1,314,0.0
tier3,2022,7,12345,246,L+C+S+V+MP+SD,1.0,1,262,0.0
tier3,2022,7,12345,247,M+L+C+S+V+MP+SD,1.0,1,330,0.0
tier3,2022,7,12345,248,KD+S+V+MP+SD,1.0,1,241,0.0
tier3,2022,7,12345,249,M+KD+S+V+MP+SD,1.0,1,309,0.0
tier3,2022,7,12345,250,L+KD+S+V+MP+SD,1.0,1,257,0.0
tier3,2022,7,12345,251,M+L+KD+S+V+MP+SD,1.0,1,325,0.0
tier3,2022,7,12345,252,C+KD+S+V+MP+SD,1.0,1,265,0.0
tier3,2022,7,12345,253,M+C+KD+S+V+MP+SD,1.0,1,333,0.0
tier3,2022,7,12345,254,L+C+KD+S+V+MP+SD,1.0,1,281,0.0
tier3,2022,7,24680,1,M,0.0,0,68,0.0
tier3,2022,7,24680,2,L,0.0,0,16,0.0
tier3,2022,7,24680,3,M+L,0.0,0,84,0.0
tier3,2022,7,24680,4,C,0.0,0,24,0.0
tier3,2022,7,24680,5,M+C,0.0,0,92,0.0
tier3,2022,7,24680,6,L+C,0.0,0,40,0.0
tier3,2022,7,24680,7,M+L+C,0.0,0,108,0.0
tier3,2022,7,24680,8,KD,0.0,0,19,0.0
tier3,2022,7,24680,9,M+KD,0.0,0,87,0.0
tier3,2022,7,24680,10,L+KD,0.0,0,35,0.0
tier3,2022,7,24680,11,M+L+KD,0.0,0,103,0.0
tier3,2022,7,24680,12,C+KD,0.0,0,43,0.0
tier3,2022,7,24680,13,M+C+KD,0.0,0,111,0.0
tier3,2022,7,24680,14,L+C+KD,0.0,0,59,0.0
tier3,2022,7,24680,15,M+L+C+KD,0.0,0,127,0.0
tier3,2022,7,24680,16,S,0.0,0,107,0.0
tier3,2022,7,24680,17,M+S,0.34625,1,175,0.4273890625000001
tier3,2022,7,24680,18,L+S,0.0,0,123,0.0
tier3,2022,7,24680,19,M+L+S,0.99135,1,191,7.48225000000008e-05
tier3,2022,7,24680,20,C+S,0.0,0,131,0.0
tier3,2022,7,24680,21,M+C+S,1.0,1,199,0.0
tier3,2022,7,24680,22,L+C+S,0.0,0,147,0.0
tier3,2022,7,24680,23,M+L+C+S,1.0,1,215,0.0
tier3,2022,7,24680,24,KD+S,0.0,0,126,0.0
tier3,2022,7,24680,25,M+KD+S,1.0,1,194,0.0
tier3,2022,7,24680,26,L+KD+S,0.0,0,142,0.0
tier3,2022,7,24680,27,M+L+KD+S,1.0,1,210,0.0
tier3,2022,7,24680,28,C+KD+S,0.0,0,150,0.0
tier3,2022,7,24680,29,M+C+KD+S,1.0,1,218,0.0
tier3,2022,7,24680,30,L+C+KD+S,0.1892,0,166,0.035796640000000005
tier3,2022,7,24680,31,M+L+C+KD+S,1.0,1,234,0.0
tier3,2022,7,24680,32,V,0.0,0,24,0.0
tier3,2022,7,24680,33,M+V,0.0,0,92,0.0
tier3,2022,7,24680,34,L+V,0.0,0,40,0.0
tier3,2022,7,24680,35,M+L+V,0.0,0,108,0.0
tier3,2022,7,24680,36,C+V,0.0,0,48,0.0
tier3,2022,7,24680,37,M+C+V,0.0,0,116,0.0
tier3,2022,7,24680,38,L+C+V,0.0,0,64,0.0
tier3,2022,7,24680,39,M+L+C+V,0.0,0,132,0.0
tier3,2022,7,24680,40,KD+V,0.0,0,43,0.0
tier3,2022,7,24680,41,M+KD+V,0.0,0,111,0.0
tier3,2022,7,24680,42,L+KD+V,0.0,0,59,0.0
tier3,2022,7,24680,43,M+L+KD+V,0.0,0,127,0.0
tier3,2022,7,24680,44,C+KD+V,0.0,0,67,0.0
tier3,2022,7,24680,45,M+C+KD+V,0.0,0,135,0.0
tier3,2022,7,24680,46,L+C+KD+V,0.0,0,83,0.0
tier3,2022,7,24680,47,M+L+C+KD+V,0.0,0,151,0.0
tier3,2022,7,24680,48,S+V,0.0,0,131,0.0
tier3,2022,7,24680,49,M+S+V,1.0,1,199,0.0
tier3,2022,7,24680,50,L+S+V,0.0,0,147,0.0
tier3,2022,7,24680,51,M+L+S+V,1.0,1,215,0.0
tier3,2022,7,24680,52,C+S+V,0.0,0,155,0.0
tier3,2022,7,24680,53,M+C+S+V,1.0,1,223,0.0
tier3,2022,7,24680,54,L+C+S+V,0.4556,0,171,0.20757136
tier3,2022,7,24680,55,M+L+C+S+V,1.0,1,239,0.0
tier3,2022,7,24680,56,KD+S+V,0.0,0,150,0.0
tier3,2022,7,24680,57,M+KD+S+V,1.0,1,218,0.0
tier3,2022,7,24680,58,L+KD+S+V,0.19805,0,166,0.0392238025
tier3,2022,7,24680,59,M+L+KD+S+V,1.0,1,234,0.0
tier3,2022,7,24680,60,C+KD+S+V,0.8433,0,174,0.7111548900000001
tier3,2022,7,24680,61,M+C+KD+S+V,1.0,1,242,0.0
tier3,2022,7,24680,62,L+C+KD+S+V,1.0,1,190,0.0
tier3,2022,7,24680,63,M+L+C+KD+S+V,1.0,1,258,0.0
tier3,2022,7,24680,64,MP,0.0,0,18,0.0
tier3,2022,7,24680,65,M+MP,0.0,0,86,0.0
tier3,2022,7,24680,66,L+MP,0.0,0,34,0.0
tier3,2022,7,24680,67,M+L+MP,0.0,0,102,0.0
