forecast_cases,N,MAE,RMSE,mean_CRPS_8parties,mean_CRPS_all9,REST_CRPS,coverage_50,coverage_80,coverage_90,mean_width_50,mean_width_80,mean_width_90,model,year_block,horizon_days
53,477,0.22138364779874212,0.3162940541982634,0.22570754716981134,0.22138364779874212,0.18679245283018867,0.16981132075471697,0.16981132075471697,0.16981132075471697,0.0,0.0,0.0,point_persistence,2024,28
53,477,0.37442348008385745,0.5302584315151171,0.3903301886792453,0.37442348008385745,0.2471698113207547,0.09853249475890985,0.09853249475890985,0.09853249475890985,0.0,0.0,0.0,point_persistence,2024,56
53,477,0.4872117400419287,0.6889362261412354,0.5188679245283019,0.4872117400419287,0.23396226415094343,0.10062893081761007,0.10062893081761007,0.10062893081761007,0.0,0.0,0.0,point_persistence,2024,84
53,477,0.560587002096436,0.8021721036395134,0.6042452830188679,0.560587002096436,0.21132075471698109,0.08176100628930817,0.08176100628930817,0.08176100628930817,0.0,0.0,0.0,point_persistence,2024,112
52,468,0.07264957264957266,0.1082099889538933,0.06682692307692308,0.07264957264957266,0.11923076923076922,0.4337606837606838,0.4337606837606838,0.4337606837606838,0.0,0.0,0.0,point_persistence,2025,7
52,468,0.11324786324786328,0.15662028773410722,0.11009615384615386,0.11324786324786328,0.13846153846153847,0.30128205128205127,0.30128205128205127,0.30128205128205127,0.0,0.0,0.0,point_persistence,2025,14
52,468,0.18632478632478636,0.24910094751181108,0.1875,0.18632478632478636,0.17692307692307693,0.1623931623931624,0.1623931623931624,0.1623931623931624,0.0,0.0,0.0,point_persistence,2025,28
52,468,0.31495726495726495,0.41889149605844883,0.32139423076923074,0.31495726495726495,0.26346153846153847,0.09188034188034189,0.09188034188034189,0.09188034188034189,0.0,0.0,0.0,point_persistence,2025,56
52,468,0.4115384615384615,0.5582711408148076,0.4254807692307692,0.4115384615384615,0.3,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.0,0.0,0.0,point_persistence,2025,84
52,468,0.5064102564102565,0.6840365362361742,0.5290865384615385,0.5064102564102565,0.32500000000000007,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.0,0.0,0.0,point_persistence,2025,112
32,288,0.08472222222222223,0.1136515141415488,0.080078125,0.08472222222222223,0.12187500000000001,0.3506944444444444,0.3506944444444444,0.3506944444444444,0.0,0.0,0.0,point_persistence,2026 YTD,7
31,279,0.14480286738351253,0.18722650304072927,0.14798387096774196,0.14480286738351253,0.11935483870967742,0.21863799283154123,0.21863799283154123,0.21863799283154123,0.0,0.0,0.0,point_persistence,2026 YTD,14
