model,origin_date,target_date,horizon_days,split,party,is_parliamentary,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
empirical_symmetric,2018-12-03,2019-02-25,84,Development,SD,True,19.5519,19.571,19.0,0.5519,0.5519,0.304636,16.7638,17.2876,18.5705,19.5519,20.4947,21.941,22.6263,1,1,1,1.9242,4.6533,5.8624,0.442604,5000,241756672,2018-12-03,0
empirical_symmetric,2018-12-03,2019-02-25,84,Development,REST,False,1.2962,1.3125,1.5,-0.2038,0.2038,0.041551,0.986,1.1088,1.2081,1.2962,1.3884,1.4839,1.6532,0,0,1,0.1803,0.3751,0.6672,0.136496,5000,241756672,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,M,True,18.7202,18.8188,17.3,1.4202,1.4202,2.017099,14.6391,15.8939,17.0866,18.7202,20.3087,22.0061,23.5899,1,1,1,3.2221,6.1122,8.9509,0.858045,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,L,True,3.9588,3.9934,3.6,0.3588,0.3588,0.128756,3.3432,3.4785,3.6777,3.9588,4.3014,4.5547,4.7247,0,1,1,0.6237,1.0762,1.3815,0.221368,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,C,True,8.1411,8.2056,8.1,0.0411,0.0411,0.001689,6.423,6.9403,7.4565,8.1411,8.8744,9.5317,10.1757,1,1,1,1.418,2.5914,3.7528,0.240269,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,KD,True,6.4745,6.5469,10.7,-4.2255,4.2255,17.854957,5.51,5.837,6.1054,6.4745,6.8549,7.1514,7.463,0,0,0,0.7495,1.3143,1.9531,3.715993,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,S,True,29.8811,29.9064,27.1,2.7811,2.7811,7.734691,26.4696,27.689,28.6678,29.8811,31.0819,32.2952,33.2675,0,0,1,2.4141,4.6062,6.7979,1.893058,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,V,True,7.674,7.6731,9.3,-1.626,1.626,2.643742,6.5023,6.9794,7.3784,7.674,7.9511,8.321,8.8001,0,0,0,0.5727,1.3416,2.2978,1.300744,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,MP,True,3.974,3.9977,4.0,-0.026,0.026,0.000674,3.15,3.4309,3.7282,3.974,4.2597,4.5924,4.9332,1,1,1,0.5315,1.1615,1.7832,0.097296,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,SD,True,19.5071,19.5314,18.4,1.1071,1.1071,1.225704,16.2125,16.8119,18.15,19.5071,20.7655,22.1905,23.2467,1,1,1,2.6155,5.3785,7.0341,0.699956,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-03,2019-03-25,112,Development,REST,False,1.2969,1.3267,1.5,-0.2031,0.2031,0.041229,1.004,1.1239,1.2066,1.2969,1.3922,1.5146,1.685,0,1,1,0.1856,0.3907,0.6809,0.131931,5000,1884945445,2018-12-03,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,M,True,18.6,18.5998,18.7,-0.1,0.1,0.01,18.2685,18.3623,18.4887,18.6,18.7107,18.8403,18.9345,1,1,1,0.222,0.478,0.666,0.064673,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,L,True,3.9994,3.9989,3.9,0.0994,0.0994,0.009871,3.9102,3.9174,3.9348,3.9994,4.0103,4.083,4.0902,0,0,0,0.0755,0.1656,0.1799,0.066482,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,C,True,8.0997,8.101,8.0,0.0997,0.0997,0.009943,7.9437,7.9712,8.0183,8.0997,8.1824,8.229,8.2672,0,1,1,0.1641,0.2578,0.3235,0.060928,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,KD,True,6.6997,6.6999,6.8,-0.1003,0.1003,0.010064,6.4953,6.5062,6.6897,6.6997,6.7086,6.8977,6.9108,0,1,1,0.019,0.3915,0.4155,0.073139,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,S,True,30.2992,30.2968,30.3,-0.0008,0.0008,1e-06,29.9677,30.0552,30.1877,30.2992,30.4084,30.5347,30.6256,1,1,1,0.2208,0.4795,0.6579,0.038648,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,V,True,7.7997,7.7989,7.8,-0.0003,0.0003,0.0,7.6411,7.6797,7.7109,7.7997,7.8829,7.9166,7.9463,1,1,1,0.172,0.2369,0.3052,0.016632,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,MP,True,3.8996,3.9004,3.9,-0.0004,0.0004,0.0,3.801,3.8096,3.8472,3.8996,3.9148,3.992,4.0009,1,1,1,0.0676,0.1824,0.1999,0.010455,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,SD,True,19.4024,19.4031,19.3,0.1024,0.1024,0.010484,19.0643,19.1631,19.2789,19.4024,19.5214,19.6467,19.7465,1,1,1,0.2425,0.4836,0.6823,0.0661,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-17,7,Development,REST,False,1.2,1.2012,1.3,-0.1,0.1,0.010002,1.1125,1.123,1.1597,1.2,1.2417,1.2816,1.2936,0,0,0,0.082,0.1586,0.1811,0.069506,5000,1473170699,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,M,True,18.5984,18.6027,18.7,-0.1016,0.1016,0.01033,17.9883,18.1586,18.3571,18.5984,18.8421,19.0402,19.2456,1,1,1,0.4849,0.8816,1.2573,0.094549,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,L,True,3.9995,4.0028,3.8,0.1995,0.1995,0.039808,3.8276,3.8509,3.9218,3.9995,4.0797,4.1565,4.1782,0,0,0,0.1579,0.3055,0.3505,0.142207,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,C,True,8.099,8.1,7.8,0.299,0.299,0.089395,7.7852,7.8554,7.9825,8.099,8.2154,8.3451,8.4198,0,0,1,0.2329,0.4897,0.6345,0.205047,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,KD,True,6.6991,6.7068,7.0,-0.3009,0.3009,0.090535,6.3584,6.4958,6.5229,6.6991,6.8845,6.9105,7.0689,0,0,1,0.3616,0.4148,0.7105,0.201695,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,S,True,30.291,30.2936,30.3,-0.009,0.009,8.1e-05,29.6976,29.8591,30.1013,30.291,30.4844,30.73,30.9392,1,1,1,0.3831,0.8708,1.2416,0.070605,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,V,True,7.7993,7.8022,7.9,-0.1007,0.1007,0.01014,7.512,7.5927,7.6955,7.7993,7.9037,8.0154,8.096,1,1,1,0.2083,0.4227,0.5841,0.061256,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,MP,True,3.8995,3.9003,3.8,0.0995,0.0995,0.009893,3.7132,3.7764,3.8182,3.8995,3.9813,4.0264,4.0934,0,1,1,0.1631,0.25,0.3802,0.058973,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,SD,True,19.3939,19.3894,19.4,-0.0061,0.0061,3.7e-05,18.7643,18.9488,19.1435,19.3939,19.6338,19.8394,20.0217,1,1,1,0.4903,0.8906,1.2575,0.08283,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2018-12-24,14,Development,REST,False,1.1999,1.2022,1.3,-0.1001,0.1001,0.010029,1.0885,1.1182,1.158,1.1999,1.2427,1.2882,1.3244,0,0,1,0.0847,0.1701,0.2359,0.066738,5000,1648136162,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,M,True,18.5948,18.6107,18.7,-0.1052,0.1052,0.011063,17.4925,17.7876,18.1356,18.5948,19.0618,19.4021,19.7802,1,1,1,0.9262,1.6145,2.2877,0.164539,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,L,True,3.998,4.0023,3.6,0.398,0.398,0.158367,3.7084,3.7488,3.85,3.998,4.1517,4.2633,4.3122,0,0,0,0.3017,0.5145,0.6037,0.294122,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,C,True,8.1021,8.1028,7.6,0.5021,0.5021,0.252144,7.5295,7.6407,7.9401,8.1021,8.2575,8.5645,8.6837,0,0,1,0.3174,0.9238,1.1542,0.33604,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,KD,True,6.6972,6.7059,7.3,-0.6028,0.6028,0.363357,6.1207,6.2993,6.4982,6.6972,6.9,7.1167,7.3053,0,0,1,0.4018,0.8174,1.1846,0.427791,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,S,True,30.2634,30.2716,30.2,0.0634,0.0634,0.004022,29.192,29.5299,29.888,30.2634,30.6644,31.0254,31.3493,1,1,1,0.7764,1.4955,2.1573,0.132768,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,V,True,7.8002,7.8004,8.2,-0.3998,0.3998,0.159836,7.3041,7.4629,7.6598,7.8002,7.9396,8.1392,8.3047,0,0,1,0.2798,0.6763,1.0006,0.272402,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,MP,True,3.8972,3.899,3.7,0.1972,0.1972,0.038889,3.556,3.6552,3.7932,3.8972,4.0009,4.1525,4.2531,0,1,1,0.2077,0.4973,0.6971,0.122635,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,SD,True,19.4085,19.4028,19.4,0.0085,0.0085,7.2e-05,18.2627,18.5251,18.905,19.4085,19.8861,20.2679,20.5594,1,1,1,0.9811,1.7429,2.2967,0.16082,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-01-07,28,Development,REST,False,1.1999,1.2045,1.3,-0.1001,0.1001,0.01003,1.0603,1.0894,1.1548,1.1999,1.2463,1.3205,1.3605,0,1,1,0.0915,0.2311,0.3002,0.061902,5000,1201928230,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,M,True,18.5707,18.6285,18.3,0.2707,0.2707,0.073285,16.6787,17.0891,17.7057,18.5707,19.4937,20.2051,20.666,1,1,1,1.7879,3.116,3.9873,0.325269,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,L,True,3.9914,4.0069,3.5,0.4914,0.4914,0.241481,3.5135,3.584,3.7683,3.9914,4.2307,4.4514,4.5343,0,0,0,0.4624,0.8673,1.0208,0.331383,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,C,True,8.0952,8.1089,7.6,0.4952,0.4952,0.245189,7.1431,7.3307,7.784,8.0952,8.4176,8.9095,9.1141,0,1,1,0.6336,1.5787,1.971,0.3104,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,KD,True,6.687,6.7365,8.2,-1.513,1.513,2.289085,5.9199,6.1116,6.3194,6.687,7.0656,7.3228,7.576,0,0,0,0.7462,1.2112,1.6561,1.199744,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,S,True,30.2353,30.2515,28.9,1.3353,1.3353,1.782899,28.2951,28.8962,29.5272,30.2353,30.9651,31.6226,32.2692,0,1,1,1.4379,2.7264,3.9741,0.862438,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,V,True,7.7876,7.7906,9.0,-1.2124,1.2124,1.470004,6.9688,7.2205,7.5352,7.7876,8.0471,8.3825,8.6648,0,0,0,0.5119,1.162,1.696,0.955587,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,MP,True,3.8878,3.9036,3.8,0.0878,0.0878,0.007709,3.338,3.496,3.7135,3.8878,4.0811,4.2983,4.5147,1,1,1,0.3676,0.8023,1.1767,0.080147,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,SD,True,19.3333,19.3631,19.4,-0.0667,0.0667,0.004447,17.2933,17.7057,18.5471,19.3333,20.1394,21.0494,21.5611,1,1,1,1.5923,3.3437,4.2678,0.281333,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-02-04,56,Development,REST,False,1.1983,1.2104,1.3,-0.1017,0.1017,0.010343,0.9794,1.047,1.1226,1.1983,1.2795,1.3715,1.4749,0,1,1,0.1569,0.3244,0.4954,0.06208,5000,34728581,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,M,True,18.6561,18.6474,17.7,0.9561,0.9561,0.914157,15.2914,16.381,17.2902,18.6561,19.9191,20.9214,22.2517,1,1,1,2.6289,4.5404,6.9603,0.601291,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,L,True,3.977,4.008,3.6,0.377,0.377,0.142133,3.4012,3.4948,3.7057,3.977,4.2884,4.5558,4.6435,0,1,1,0.5827,1.061,1.2423,0.232584,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,C,True,8.0682,8.1114,7.9,0.1682,0.1682,0.028287,6.7352,7.1834,7.5549,8.0682,8.6233,9.0844,9.5983,1,1,1,1.0685,1.901,2.8632,0.193742,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,KD,True,6.684,6.7343,9.6,-2.916,2.916,8.50292,5.7448,5.9157,6.3148,6.684,7.0707,7.4883,7.6949,0,0,0,0.7559,1.5726,1.9501,2.491447,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,S,True,30.1726,30.2073,27.7,2.4726,2.4726,6.113606,27.2111,28.2725,29.1217,30.1726,31.2943,32.1731,33.1425,0,0,1,2.1726,3.9006,5.9314,1.709443,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,V,True,7.7825,7.7931,9.4,-1.6175,1.6175,2.616264,6.7775,7.0784,7.4616,7.7825,8.11,8.5812,8.8778,0,0,0,0.6484,1.5028,2.1003,1.282157,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,MP,True,3.8962,3.9108,3.9,-0.0038,0.0038,1.5e-05,3.1527,3.4112,3.6503,3.8962,4.1396,4.4454,4.7944,1,1,1,0.4893,1.0343,1.6417,0.088718,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,SD,True,19.3488,19.3664,18.8,0.5488,0.5488,0.301208,16.5109,16.9527,18.3157,19.3488,20.3101,21.752,22.4206,1,1,1,1.9943,4.7993,5.9096,0.447557,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-03-04,84,Development,REST,False,1.1969,1.2213,1.4,-0.2031,0.2031,0.04123,0.918,1.0224,1.1151,1.1969,1.2866,1.4054,1.5704,0,1,1,0.1715,0.383,0.6524,0.132159,5000,616029728,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,M,True,18.4862,18.6246,17.1,1.3862,1.3862,1.921421,14.5658,15.8036,16.9657,18.4862,20.1355,21.5204,23.224,1,1,1,3.1698,5.7168,8.6582,0.856345,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,L,True,3.9716,4.0033,3.6,0.3716,0.3716,0.13812,3.3337,3.4802,3.6888,3.9716,4.3075,4.5668,4.7535,0,1,1,0.6187,1.0866,1.4198,0.227002,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,C,True,8.0505,8.1127,8.2,-0.1495,0.1495,0.022353,6.3627,6.8775,7.3528,8.0505,8.7671,9.4216,10.0363,1,1,1,1.4143,2.5441,3.6736,0.247409,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,KD,True,6.6771,6.8059,10.9,-4.2229,4.2229,17.833255,5.5829,6.0248,6.3098,6.6771,7.0747,7.4587,8.0526,0,0,0,0.7649,1.4339,2.4697,3.618661,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,S,True,30.054,30.1948,27.0,3.054,3.054,9.326956,26.6829,27.8334,28.9382,30.054,31.3942,32.7674,33.821,0,0,1,2.456,4.9341,7.1381,2.20371,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,V,True,7.7537,7.7751,9.3,-1.5463,1.5463,2.391065,6.5729,7.0353,7.4546,7.7537,8.0545,8.4963,9.0516,0,0,0,0.5999,1.461,2.4787,1.186526,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,MP,True,3.8774,3.9101,4.1,-0.2226,0.2226,0.049543,3.0669,3.3427,3.6395,3.8774,4.1555,4.4946,4.9206,1,1,1,0.516,1.1518,1.8538,0.144116,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,SD,True,19.2633,19.3537,18.3,0.9633,0.9633,0.927913,16.1174,16.66,18.0106,19.2633,20.5845,22.0092,22.9821,1,1,1,2.5739,5.3492,6.8647,0.658037,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-10,2019-04-01,112,Development,REST,False,1.1959,1.2196,1.5,-0.3041,0.3041,0.092467,0.8772,1.0132,1.1123,1.1959,1.2836,1.3853,1.5657,0,0,1,0.1713,0.3721,0.6885,0.221834,5000,1320714113,2018-12-10,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,M,True,18.7002,18.7003,18.7,0.0002,0.0002,0.0,18.3764,18.463,18.5867,18.7002,18.8119,18.9401,19.0367,1,1,1,0.2252,0.4771,0.6603,0.042269,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,L,True,3.9001,3.9023,3.8,0.1001,0.1001,0.010029,3.8139,3.8198,3.8841,3.9001,3.9667,3.9819,3.9893,0,0,0,0.0826,0.1621,0.1754,0.070197,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,C,True,7.9999,7.9997,7.8,0.1999,0.1999,0.039978,7.8419,7.8737,7.9206,7.9999,8.0783,8.1272,8.1523,0,0,0,0.1577,0.2535,0.3103,0.145859,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,KD,True,6.7998,6.7944,7.0,-0.2002,0.2002,0.040083,6.5922,6.6037,6.7891,6.7998,6.8078,6.9976,7.0106,0,0,1,0.0187,0.3939,0.4184,0.140613,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,S,True,30.2985,30.2913,30.3,-0.0015,0.0015,2e-06,29.967,30.0572,30.1841,30.2985,30.4061,30.5272,30.6144,1,1,1,0.222,0.4701,0.6475,0.038294,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,V,True,7.8001,7.8055,7.9,-0.0999,0.0999,0.009978,7.6619,7.6844,7.7716,7.8001,7.8942,7.9236,7.9793,0,1,1,0.1226,0.2392,0.3173,0.058843,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,MP,True,3.9,3.9017,3.8,0.1,0.1,0.010007,3.8006,3.8097,3.8882,3.9,3.954,3.992,4.0005,0,0,0,0.0658,0.1823,0.1998,0.069164,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,SD,True,19.3013,19.3023,19.4,-0.0987,0.0987,0.009733,18.9631,19.0618,19.1811,19.3013,19.4227,19.542,19.6366,1,1,1,0.2416,0.4803,0.6735,0.064259,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-24,7,Development,REST,False,1.3001,1.3025,1.3,0.0001,0.0001,0.0,1.207,1.2178,1.2566,1.3001,1.3451,1.3887,1.4013,1,1,1,0.0884,0.171,0.1943,0.011983,5000,912382979,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,M,True,18.6919,18.697,18.7,-0.0081,0.0081,6.5e-05,18.1078,18.2745,18.4578,18.6919,18.9265,19.1359,19.3261,1,1,1,0.4687,0.8614,1.2183,0.078101,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,L,True,3.8987,3.8988,3.7,0.1987,0.1987,0.039498,3.7326,3.7561,3.8224,3.8987,3.9758,4.0496,4.0709,0,0,0,0.1534,0.2935,0.3383,0.140321,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,C,True,7.9998,8.004,7.7,0.2998,0.2998,0.089854,7.7102,7.7712,7.8877,7.9998,8.1167,8.2431,8.3063,0,0,0,0.229,0.4719,0.5961,0.21207,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,KD,True,6.7988,6.8016,7.2,-0.4012,0.4012,0.160985,6.4385,6.5911,6.6153,6.7988,6.983,7.0139,7.1795,0,0,0,0.3677,0.4227,0.741,0.291414,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,S,True,30.3032,30.2957,30.3,0.0032,0.0032,1e-05,29.681,29.8535,30.1065,30.3032,30.4896,30.7333,30.8779,1,1,1,0.3831,0.8798,1.1969,0.070228,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,V,True,7.7992,7.8017,8.0,-0.2008,0.2008,0.040323,7.5044,7.5848,7.6947,7.7992,7.9045,8.0186,8.1026,0,1,1,0.2098,0.4338,0.5982,0.131246,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,MP,True,3.8995,3.9024,3.7,0.1995,0.1995,0.039798,3.7135,3.7771,3.8179,3.8995,3.9835,4.028,4.0972,0,0,0,0.1656,0.2509,0.3837,0.143608,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,SD,True,19.2983,19.2968,19.5,-0.2017,0.2017,0.040687,18.6513,18.8483,19.0481,19.2983,19.541,19.7517,19.9379,1,1,1,0.493,0.9034,1.2866,0.129016,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2018-12-31,14,Development,REST,False,1.2998,1.3021,1.2,0.0998,0.0998,0.009954,1.1792,1.2094,1.2549,1.2998,1.3462,1.3964,1.4322,0,0,1,0.0913,0.1871,0.253,0.065767,5000,391447223,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,M,True,18.686,18.6939,18.5,0.186,0.186,0.034579,17.5862,17.8986,18.2348,18.686,19.1434,19.478,19.8433,1,1,1,0.9086,1.5794,2.2571,0.174936,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,L,True,3.8988,3.9049,3.6,0.2988,0.2988,0.089302,3.6189,3.6667,3.7579,3.8988,4.0456,4.1534,4.1999,0,0,0,0.2877,0.4867,0.581,0.20528,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,C,True,7.9963,8.0025,7.6,0.3963,0.3963,0.15702,7.433,7.5462,7.8446,7.9963,8.1564,8.4594,8.5735,0,1,1,0.3119,0.9132,1.1405,0.256122,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,KD,True,6.7972,6.8139,7.5,-0.7028,0.7028,0.493908,6.2102,6.3944,6.5946,6.7972,7.0024,7.2232,7.4346,0,0,0,0.4077,0.8288,1.2244,0.514319,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,S,True,30.2818,30.2806,30.2,0.0818,0.0818,0.006688,29.1942,29.5276,29.9026,30.2818,30.6604,31.0277,31.374,1,1,1,0.7578,1.5002,2.1798,0.133664,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,V,True,7.7992,7.8008,8.3,-0.5008,0.5008,0.250801,7.3058,7.4693,7.6637,7.7992,7.9306,8.1355,8.313,0,0,1,0.2669,0.6662,1.0072,0.362294,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,MP,True,3.8987,3.901,3.7,0.1987,0.1987,0.039465,3.5562,3.6573,3.794,3.8987,4.0026,4.1505,4.2506,0,1,1,0.2086,0.4932,0.6943,0.125313,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,SD,True,19.2969,19.2964,19.2,0.0969,0.0969,0.009391,18.1343,18.4285,18.81,19.2969,19.7817,20.1498,20.4534,1,1,1,0.9717,1.7213,2.3191,0.165125,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-01-14,28,Development,REST,False,1.3,1.3059,1.4,-0.1,0.1,0.010001,1.1468,1.1797,1.2515,1.3,1.351,1.4296,1.4638,0,1,1,0.0996,0.2499,0.317,0.06011,5000,833063150,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,M,True,18.6386,18.6964,18.2,0.4386,0.4386,0.192347,16.7487,17.1606,17.7831,18.6386,19.5896,20.3289,20.7263,1,1,1,1.8065,3.1683,3.9776,0.363425,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,L,True,3.891,3.9001,3.5,0.391,0.391,0.152895,3.4186,3.4914,3.6648,3.891,4.1204,4.3396,4.4183,0,1,1,0.4555,0.8482,0.9997,0.243059,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,C,True,7.9903,8.0014,7.7,0.2903,0.2903,0.084261,7.078,7.2305,7.6667,7.9903,8.3175,8.7888,8.9849,1,1,1,0.6508,1.5583,1.9069,0.19393,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,KD,True,6.7815,6.817,8.5,-1.7185,1.7185,2.953105,5.9488,6.1926,6.417,6.7815,7.1729,7.4276,7.6638,0,0,0,0.7559,1.235,1.7151,1.393716,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,S,True,30.2427,30.2508,28.4,1.8427,1.8427,3.395523,28.1416,28.8461,29.4712,30.2427,31.0268,31.6402,32.3087,0,0,1,1.5556,2.7942,4.1671,1.280344,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,V,True,7.7897,7.7925,9.2,-1.4103,1.4103,1.988812,6.9735,7.1917,7.5276,7.7897,8.0447,8.4018,8.6865,0,0,0,0.5172,1.2101,1.713,1.145196,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,MP,True,3.8848,3.8964,3.7,0.1848,0.1848,0.034138,3.2977,3.4763,3.7092,3.8848,4.0755,4.2932,4.5138,0,1,1,0.3662,0.8169,1.2161,0.116404,5000,1673547890,2018-12-17,0
empirical_symmetric,2018-12-17,2019-02-11,56,Development,SD,True,19.3394,19.3328,19.4,-0.0606,0.0606,0.003672,17.2318,17.7266,18.4901,19.3394,20.1466,21.1183,21.5194,1,1,1,1.6565,3.3917,4.2875,0.284177,5000,1673547890,2018-12-17,0
