election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections
2018-09-09,2018,2018-08-26,14,pp_noise_only,REST,False,1.5307,2.4077,1.8724,1.9542,2.131,2.4158,2.6703,2.8489,2.949,0.04,0.8851,0.681076,False,False,False,0.5393,0.8948,1.0766,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,M,True,19.8356,18.5962,15.4742,15.7872,17.2525,19.1424,19.8,20.3349,20.612,75.88,0.6932,0.552564,False,True,True,2.5476,4.5477,5.1378,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,L,True,5.4896,5.3741,4.3042,4.426,4.6886,5.2308,6.0776,6.6013,6.7552,59.1,0.2588,0.249515,True,True,True,1.389,2.1753,2.4509,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,C,True,8.6077,9.4819,8.4887,8.6408,8.931,9.4797,10.0227,10.3339,10.5117,8.56,0.8719,0.531082,False,False,True,1.0916,1.693,2.023,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,KD,True,6.3223,4.1733,3.4865,3.6301,3.8803,4.1737,4.4646,4.6991,4.8587,100.0,2.1486,1.911948,False,False,False,0.5843,1.069,1.3721,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,S,True,28.261,27.7757,26.4419,26.6511,26.9936,27.4334,28.5164,29.5801,29.8831,73.56,0.8276,0.494582,True,True,True,1.5229,2.9289,3.4412,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,V,True,8.0049,8.2099,6.9548,7.1237,7.5893,8.343,8.8208,9.0907,9.2378,38.6,0.3382,0.246834,True,True,True,1.2315,1.967,2.283,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,MP,True,4.4143,4.2257,3.0657,3.2138,3.5883,4.248,4.8725,5.1716,5.3141,53.84,0.1662,0.234348,True,True,True,1.2842,1.9578,2.2484,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,SD,True,17.534,20.1862,18.745,18.9657,19.3741,19.9657,20.9913,21.7938,22.11,0.0,2.4318,2.052179,False,False,False,1.6172,2.8282,3.365,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-08-26,14,pp_bias_plus_noise,REST,False,1.5307,1.977,1.4416,1.5234,1.7003,1.985,2.2396,2.4182,2.5183,10.4,0.4544,0.273211,False,True,True,0.5393,0.8948,1.0766,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,M,True,19.8356,18.797,18.1454,18.2829,18.526,18.7984,19.0575,19.3016,19.4522,99.26,1.0372,0.816143,False,False,False,0.5315,1.0187,1.3069,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,L,True,5.4896,5.6014,5.2328,5.3143,5.4426,5.5991,5.7542,5.8888,5.9763,31.58,0.1095,0.074006,True,True,True,0.3115,0.5745,0.7435,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,C,True,8.6077,8.9066,8.3966,8.5064,8.6835,8.8982,9.1197,9.3232,9.4538,17.72,0.2905,0.174102,False,True,True,0.4362,0.8168,1.0571,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,KD,True,6.3223,5.5057,5.0358,5.1352,5.2948,5.49,5.702,5.8957,6.0087,99.52,0.8323,0.649103,False,False,False,0.4071,0.7604,0.9729,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,S,True,28.261,26.5875,25.8558,26.0048,26.2888,26.5907,26.8864,27.1814,27.345,99.94,1.6703,1.417198,False,False,False,0.5976,1.1766,1.4892,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,V,True,8.0049,8.9012,8.4158,8.5248,8.6965,8.9002,9.0957,9.2825,9.3961,0.08,0.8954,0.728898,False,False,False,0.3992,0.7577,0.9804,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,MP,True,4.4143,5.002,4.6244,4.6986,4.8427,4.9961,5.1565,5.3121,5.4026,0.38,0.5818,0.454867,False,False,False,0.3138,0.6135,0.7781,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,SD,True,17.534,18.4916,17.8055,17.9481,18.2055,18.4923,18.7768,19.0349,19.2081,1.02,0.9583,0.720831,False,False,False,0.5714,1.0867,1.4026,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,base,REST,False,1.5307,2.2071,1.9032,1.9676,2.0757,2.1997,2.3327,2.4596,2.5294,0.0,0.669,0.569016,False,False,False,0.257,0.492,0.6262,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,M,True,19.8356,18.5951,17.9435,18.081,18.3241,18.5965,18.8556,19.0997,19.2503,99.78,1.2391,1.016188,False,False,False,0.5315,1.0187,1.3069,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,L,True,5.4896,5.2585,4.8899,4.9714,5.0997,5.2562,5.4113,5.5459,5.6334,84.74,0.2334,0.140209,False,True,True,0.3115,0.5745,0.7435,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,C,True,8.6077,9.3006,8.7907,8.9005,9.0775,9.2922,9.5137,9.7173,9.8478,1.24,0.6845,0.514206,False,False,False,0.4362,0.8168,1.0571,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,KD,True,6.3223,4.7701,4.3002,4.3996,4.5592,4.7544,4.9664,5.1601,5.2731,100.0,1.5679,1.383771,False,False,False,0.4071,0.7604,0.9729,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,S,True,28.261,28.3837,27.652,27.8009,28.0849,28.3868,28.6826,28.9776,29.1412,39.52,0.1258,0.118635,True,True,True,0.5976,1.1766,1.4892,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,V,True,8.0049,8.0116,7.5262,7.6352,7.807,8.0107,8.2061,8.3929,8.5065,49.38,0.0058,0.069897,True,True,True,0.3992,0.7577,0.9804,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,MP,True,4.4143,4.0319,3.6544,3.7286,3.8727,4.026,4.1864,4.3421,4.4325,94.28,0.3882,0.261758,False,False,True,0.3138,0.6135,0.7781,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,SD,True,17.534,19.8721,19.1861,19.3287,19.586,19.8729,20.1573,20.4154,20.5887,0.0,2.3389,2.09788,False,False,False,0.5714,1.0867,1.4026,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_only,REST,False,1.5307,1.7764,1.4725,1.5368,1.6449,1.7689,1.902,2.0288,2.0987,9.44,0.2383,0.153338,False,False,True,0.257,0.492,0.6262,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,M,True,19.8356,18.7602,15.7551,15.9985,16.8319,19.3282,19.9642,20.4596,20.702,70.84,0.5074,0.472795,True,True,True,3.1323,4.4611,4.9469,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,L,True,5.4896,5.6179,4.5595,4.6721,4.9189,5.4646,6.3967,6.8515,6.9917,50.7,0.025,0.235419,True,True,True,1.4778,2.1794,2.4322,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,C,True,8.6077,8.9153,7.9696,8.0973,8.366,8.9306,9.4507,9.7354,9.887,39.02,0.3229,0.223181,True,True,True,1.0847,1.6381,1.9174,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,KD,True,6.3223,5.5008,4.7996,4.941,5.2032,5.4979,5.792,6.0539,6.2084,97.4,0.8244,0.589377,False,False,False,0.5887,1.1129,1.4088,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,S,True,28.261,26.6096,25.3207,25.511,25.8471,26.2394,27.5238,28.395,28.6671,87.14,2.0216,1.154486,False,True,True,1.6767,2.884,3.3464,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,V,True,8.0049,8.8909,7.6719,7.8313,8.2849,9.0133,9.5001,9.7539,9.8862,15.68,1.0084,0.555107,False,True,True,1.2153,1.9226,2.2144,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,MP,True,4.4143,5.0151,3.8624,4.0033,4.3664,5.0875,5.6644,5.9367,6.0636,26.82,0.6733,0.363322,True,True,True,1.298,1.9335,2.2012,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,SD,True,17.534,18.4859,17.1707,17.3441,17.6981,18.2329,19.2556,20.1188,20.3695,17.62,0.6989,0.471153,False,True,True,1.5575,2.7747,3.1987,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_noise_only,REST,False,1.5307,2.2043,1.6857,1.7635,1.9291,2.2146,2.4668,2.6332,2.7258,0.78,0.6839,0.483748,False,False,False,0.5377,0.8697,1.0401,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,M,True,19.8356,18.5583,15.5532,15.7966,16.63,19.1263,19.7623,20.2577,20.5001,77.42,0.7093,0.570311,False,True,True,3.1323,4.4611,4.9469,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,L,True,5.4896,5.2751,4.2167,4.3292,4.576,5.1217,6.0538,6.5086,6.6489,63.38,0.3679,0.278841,True,True,True,1.4778,2.1794,2.4322,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,C,True,8.6077,9.3094,8.3636,8.4913,8.7601,9.3247,9.8448,10.1294,10.2811,15.86,0.7169,0.399579,False,True,True,1.0847,1.6381,1.9174,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,KD,True,6.3223,4.7652,4.064,4.2054,4.4676,4.7624,5.0564,5.3183,5.4728,100.0,1.5599,1.316999,False,False,False,0.5887,1.1129,1.4088,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,S,True,28.261,28.4057,27.1168,27.3071,27.6432,28.0355,29.3199,30.1911,30.4632,60.96,0.2254,0.264882,True,True,True,1.6767,2.884,3.3464,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,V,True,8.0049,8.0013,6.7823,6.9417,7.3953,8.1237,8.6106,8.8643,8.9966,46.26,0.1189,0.213277,True,True,True,1.2153,1.9226,2.2144,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,MP,True,4.4143,4.045,2.8924,3.0332,3.3963,4.1175,4.6943,4.9667,5.0936,59.82,0.2968,0.255084,True,True,True,1.298,1.9335,2.2012,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,SD,True,17.534,19.8664,18.5513,18.7246,19.0787,19.6134,20.6362,21.4994,21.75,0.0,2.0795,1.756519,False,False,False,1.5575,2.7747,3.1987,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2018-09-09,2018,2018-09-02,7,pp_bias_plus_noise,REST,False,1.5307,1.7736,1.255,1.3328,1.4984,1.7839,2.036,2.2025,2.2951,28.18,0.2532,0.145476,True,True,True,0.5377,0.8697,1.0401,1.0,1.0,0.0,0.0,0.0,4,"[2002, 2006, 2010, 2014]"
2022-09-11,2022,2022-05-22,112,base,M,True,19.1021,20.8313,17.5977,18.5932,19.5005,20.8039,22.0577,22.9951,24.1315,17.4,1.7018,1.003454,False,True,True,2.5572,4.4019,6.5338,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,L,True,4.6086,3.7203,2.9863,3.1397,3.379,3.6891,4.0286,4.3385,4.5489,96.14,0.9194,0.641373,False,False,False,0.6495,1.1988,1.5625,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,C,True,6.7142,6.2258,5.0758,5.2981,5.6659,6.1883,6.7465,7.1727,7.4972,73.46,0.5259,0.312199,True,True,True,1.0806,1.8746,2.4214,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,KD,True,5.3367,5.872,4.0524,4.8051,5.3038,5.7719,6.2893,6.9508,8.0944,26.5,0.4352,0.287504,True,True,True,0.9854,2.1457,4.0419,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,S,True,30.3255,31.646,27.5601,28.4721,30.1365,31.6017,33.178,34.6732,35.7954,28.66,1.2763,0.821429,True,True,True,3.0415,6.2012,8.2353,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,V,True,6.7467,8.4889,7.0675,7.3463,7.9617,8.4609,8.989,9.6712,10.0039,1.32,1.7142,1.268475,False,False,False,1.0273,2.3249,2.9365,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,MP,True,5.0825,3.2285,2.4696,2.6606,2.9236,3.1913,3.4957,3.8695,4.0972,100.0,1.8912,1.593922,False,False,False,0.5721,1.2089,1.6276,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,SD,True,20.5361,17.7806,14.6711,15.4513,16.5823,17.7353,18.858,20.1936,21.2879,91.64,2.8008,1.886841,False,False,True,2.2758,4.7423,6.6168,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,base,REST,False,1.5476,2.2065,1.1696,1.3496,1.6826,2.0796,2.6032,3.1929,3.6527,18.66,0.532,0.337437,False,True,True,0.9205,1.8433,2.4831,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,M,True,19.1021,21.0823,17.8486,18.8442,19.7515,21.0549,22.3087,23.2461,24.3824,12.98,1.9528,1.178539,False,True,True,2.5572,4.4019,6.5338,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,L,True,4.6086,3.3527,2.6192,2.772,3.0113,3.3214,3.6609,3.9708,4.1811,98.62,1.2871,0.991769,False,False,False,0.6495,1.1988,1.562,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,C,True,6.7142,6.5566,5.4067,5.629,5.9968,6.5192,7.0774,7.5036,7.8281,58.8,0.195,0.205793,True,True,True,1.0806,1.8746,2.4214,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,KD,True,5.3367,5.3331,3.5135,4.2662,4.7649,5.233,5.751,6.4119,7.5554,55.66,0.1037,0.189704,True,True,True,0.9861,2.1457,4.0419,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,S,True,30.3255,33.7156,29.63,30.542,32.2064,33.6716,35.2479,36.7431,37.8562,8.98,3.3462,2.212677,False,False,True,3.0415,6.2012,8.2262,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,V,True,6.7467,7.4029,5.9821,6.2601,6.8755,7.3747,7.9028,8.585,8.9177,20.58,0.628,0.387426,False,True,True,1.0273,2.3249,2.9356,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,MP,True,5.0825,2.339,1.58,1.7711,2.034,2.3019,2.6062,2.9798,3.2076,100.0,2.7806,2.483475,False,False,False,0.5722,1.2087,1.6276,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,SD,True,20.5361,18.6746,15.5652,16.344,17.4745,18.6294,19.7522,21.0877,22.182,86.04,1.9067,1.185847,False,True,True,2.2776,4.7437,6.6168,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_only,REST,False,1.5476,1.5432,0.5062,0.6862,1.0192,1.4162,1.9398,2.5295,2.9893,57.76,0.1314,0.173113,True,True,True,0.9205,1.8433,2.4831,0.9999,1.0,0.0016,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,M,True,19.1021,20.8621,16.2006,17.2313,19.1679,21.0013,22.6432,23.9395,24.8461,24.26,1.8992,1.125862,False,True,True,3.4752,6.7082,8.6455,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,L,True,4.6086,3.7059,2.4703,2.6777,3.0803,3.5929,4.2717,4.9489,5.2613,83.2,1.0157,0.589194,False,True,True,1.1914,2.2711,2.791,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,C,True,6.7142,6.2214,4.8221,5.0405,5.5366,6.1991,6.812,7.4539,7.7871,71.74,0.5151,0.333857,True,True,True,1.2755,2.4135,2.965,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,KD,True,5.3367,5.8778,4.045,4.5778,5.1811,5.7714,6.4507,7.1561,8.1779,30.38,0.4347,0.311283,True,True,True,1.2696,2.5783,4.1329,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,S,True,30.3255,31.6332,27.1356,28.3621,29.7858,31.6382,33.361,35.0332,35.9795,32.26,1.3128,0.861239,True,True,True,3.5753,6.6711,8.8439,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,V,True,6.7467,8.497,6.6499,7.0648,7.7025,8.4942,9.2751,9.9174,10.3589,6.24,1.7475,1.162874,False,False,True,1.5725,2.8526,3.709,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,MP,True,5.0825,3.224,1.8805,2.0961,2.6392,3.3116,3.7867,4.1863,4.458,99.54,1.7709,1.407551,False,False,False,1.1475,2.0902,2.5775,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,SD,True,20.5361,17.7714,14.2105,14.9452,16.2387,17.7226,19.2317,20.7464,21.6099,88.22,2.8135,1.762825,False,True,True,2.9931,5.8012,7.3994,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_noise_only,REST,False,1.5476,2.2071,0.7203,1.0187,1.5875,2.1676,2.7377,3.371,3.8462,23.78,0.62,0.37731,False,True,True,1.1503,2.3523,3.1259,0.9996,1.0,0.0026,0.0014,0.0004,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,M,True,19.1021,21.0992,16.4602,17.4709,19.4154,21.2464,22.8757,24.1465,25.0467,21.6,2.1443,1.254657,False,True,True,3.4602,6.6756,8.5865,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,L,True,4.6086,3.3414,2.1038,2.3128,2.7181,3.232,3.9054,4.5798,4.8936,90.48,1.3766,0.858223,False,False,True,1.1873,2.267,2.7898,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,C,True,6.7142,6.5515,5.153,5.3692,5.8662,6.5293,7.1424,7.7848,8.118,58.42,0.185,0.233898,True,True,True,1.2762,2.4156,2.965,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,KD,True,5.3367,5.3376,3.506,4.0388,4.6421,5.2325,5.9091,6.6174,7.639,54.62,0.1043,0.232381,True,True,True,1.2669,2.5786,4.1329,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,S,True,30.3255,33.6799,29.2055,30.4247,31.8545,33.6849,35.4093,37.0776,37.9559,9.4,3.3594,2.115491,False,False,True,3.5548,6.653,8.7504,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,V,True,6.7467,7.4245,5.601,6.0085,6.6419,7.4176,8.1913,8.8363,9.2727,28.36,0.6709,0.414704,True,True,True,1.5494,2.8278,3.6717,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,MP,True,5.0825,2.3386,0.9909,1.2064,1.7535,2.4321,2.8996,3.3036,3.5685,100.0,2.6504,2.290813,False,False,False,1.1462,2.0971,2.5777,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,SD,True,20.5361,18.6722,15.1046,15.8505,17.1479,18.6215,20.1274,21.6406,22.504,80.0,1.9146,1.141524,False,True,True,2.9795,5.79,7.3994,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-05-22,112,pp_bias_plus_noise,REST,False,1.5476,1.555,0.0569,0.3554,0.9241,1.5042,2.0743,2.7076,3.1828,52.04,0.0434,0.204286,True,True,True,1.1503,2.3523,3.1259,0.9926,1.0,0.0418,0.0292,0.0102,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,M,True,19.1021,19.648,17.1765,17.8497,18.5598,19.5898,20.7084,21.4272,22.1457,38.44,0.4877,0.42571,True,True,True,2.1486,3.5775,4.9692,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,L,True,4.6086,4.8091,3.8757,4.0658,4.3927,4.7763,5.1848,5.5755,5.8223,38.62,0.1677,0.155953,True,True,True,0.792,1.5097,1.9466,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,C,True,6.7142,5.8072,4.8595,5.0661,5.3782,5.7743,6.1986,6.5725,6.8501,92.84,0.9399,0.615498,False,False,True,0.8205,1.5063,1.9906,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,KD,True,5.3367,6.1758,4.7491,5.1918,5.6439,6.1067,6.6037,7.143,7.7989,13.5,0.7699,0.480884,False,True,True,0.9599,1.9511,3.0498,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,S,True,30.3255,31.9753,28.6471,29.4408,30.7055,31.9825,33.1669,34.3973,35.4755,18.32,1.657,0.976659,False,True,True,2.4614,4.9566,6.8284,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,V,True,6.7467,8.5987,7.384,7.6497,8.1218,8.5715,9.0503,9.5862,9.9279,0.6,1.8248,1.432291,False,False,False,0.9285,1.9365,2.5439,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,MP,True,5.0825,3.5116,2.7956,2.9463,3.2161,3.4876,3.7759,4.1139,4.321,99.94,1.5949,1.319709,False,False,False,0.5598,1.1676,1.5254,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
